"","rt","response","stim","trial_num","code"
"1",NA,NA,NA,NA,"IE3896GT"
"2",NA,NA,NA,NA,"IE3896GT"
"3",NA,NA,NA,NA,"IE3896GT"
"4",NA,NA,NA,NA,"IE3896GT"
"32",0.634404828103429,"correct","happy",32,"IE3896GT"
"59",1.49624193439048,"false","happy",59,"IE3896GT"
"51",0.174327311336852,"correct","happy",51,"IE3896GT"
"36",0.496573452510955,"false","happy",36,"IE3896GT"
"44",0.507630122774895,"false","happy",44,"IE3896GT"
"43",0.218437828758004,"correct","happy",43,"IE3896GT"
"5",0.855230159694362,"false","sad",5,"IE3896GT"
"46",0.233985563228367,"correct","happy",46,"IE3896GT"
"10",NA,NA,"sad",10,"IE3896GT"
"14",0.216984455525376,"correct","sad",14,"IE3896GT"
"60",0.0766613078398644,"correct","happy",60,"IE3896GT"
"210",0.107495792868429,"correct","sad",2,"IE3896GT"
"55",0.365545209065851,"correct","happy",55,"IE3896GT"
"47",0.553529636599638,"false","happy",47,"IE3896GT"
"410",0.576326478242314,"false","sad",4,"IE3896GT"
"28",0.838572401087705,"correct","sad",28,"IE3896GT"
"49",0.260178635575934,"false","happy",49,"IE3896GT"
"53",0.237789079292799,"false","happy",53,"IE3896GT"
"22",0.175831521006159,"correct","sad",22,"IE3896GT"
"54",0.664700564828302,"correct","happy",54,"IE3896GT"
"41",0.187893451062422,"correct","happy",41,"IE3896GT"
"29",0.503277391074923,"correct","sad",29,"IE3896GT"
"19",0.667040676620314,"false","sad",19,"IE3896GT"
"7",0.291435643088026,"correct","sad",7,"IE3896GT"
"50",0.314242893419534,"correct","happy",50,"IE3896GT"
"11",0.431546203841904,"correct","sad",11,"IE3896GT"
"17",NA,NA,"sad",17,"IE3896GT"
"16",0.339426346398909,"correct","sad",16,"IE3896GT"
"21",0.11863096104886,"correct","sad",21,"IE3896GT"
"25",0.594483964261869,"false","sad",25,"IE3896GT"
"35",0.505324653573426,"correct","happy",35,"IE3896GT"
"57",0.531046755117556,"correct","happy",57,"IE3896GT"
"18",0.979693258682857,"correct","sad",18,"IE3896GT"
"58",0.0987047692862073,"correct","happy",58,"IE3896GT"
"9",0.300886502891782,"correct","sad",9,"IE3896GT"
"40",0.416865735470471,"correct","happy",40,"IE3896GT"
"39",0.360012169235263,"correct","happy",39,"IE3896GT"
"310",0.118729238193149,"false","sad",3,"IE3896GT"
"13",0.511172512765119,"correct","sad",13,"IE3896GT"
"42",0.193461403604737,"correct","happy",42,"IE3896GT"
"37",0.611388324383181,"correct","happy",37,"IE3896GT"
"27",0.651584107180673,"correct","sad",27,"IE3896GT"
"15",0.41728893788048,"correct","sad",15,"IE3896GT"
"30",0.327840966107429,"correct","sad",30,"IE3896GT"
"56",0.691280387786201,"correct","happy",56,"IE3896GT"
"12",0.288063554239748,"false","sad",12,"IE3896GT"
"6",0.724048656439573,"correct","sad",6,"IE3896GT"
"24",0.456142176037895,"correct","sad",24,"IE3896GT"
"23",0.340276050261198,"correct","sad",23,"IE3896GT"
"38",0.764046725109301,"correct","happy",38,"IE3896GT"
"33",0.44260221475471,"correct","happy",33,"IE3896GT"
"48",0.513977298856689,"false","happy",48,"IE3896GT"
"110",0.431469598990433,"correct","sad",1,"IE3896GT"
"26",0.704422185834866,"correct","sad",26,"IE3896GT"
"34",0.58538816800862,"false","happy",34,"IE3896GT"
"52",0.328659571927566,"false","happy",52,"IE3896GT"
"20",1.08892016845007,"correct","sad",20,"IE3896GT"
"45",0.561660927593533,"correct","happy",45,"IE3896GT"
"8",0.641265393851481,"correct","sad",8,"IE3896GT"
"31",0.316991221342472,"correct","happy",31,"IE3896GT"
"111",NA,NA,NA,NA,"IE3896GT"
"211",NA,NA,NA,NA,"IE3896GT"
