"","rt","response","stim","trial_num","code"
"1",NA,NA,NA,NA,"PV3118VS"
"2",NA,NA,NA,NA,"PV3118VS"
"3",NA,NA,NA,NA,"PV3118VS"
"4",NA,NA,NA,NA,"PV3118VS"
"57",0.533473426494355,"correct","happy",57,"PV3118VS"
"52",0.862829146498917,"correct","happy",52,"PV3118VS"
"46",0.453258842095914,"correct","happy",46,"PV3118VS"
"40",NA,NA,"happy",40,"PV3118VS"
"18",0.181808999134087,"false","sad",18,"PV3118VS"
"42",NA,NA,"happy",42,"PV3118VS"
"21",0.32542881747122,"correct","sad",21,"PV3118VS"
"14",0.153987806746922,"false","sad",14,"PV3118VS"
"49",0.60030536649765,"correct","happy",49,"PV3118VS"
"19",0.197021899475761,"false","sad",19,"PV3118VS"
"15",0.352098030166339,"false","sad",15,"PV3118VS"
"43",0.360327179466746,"correct","happy",43,"PV3118VS"
"54",0.0847654652244487,"false","happy",54,"PV3118VS"
"23",1.11635807291883,"correct","sad",23,"PV3118VS"
"26",0.317267524651844,"false","sad",26,"PV3118VS"
"11",0.666009885341439,"correct","sad",11,"PV3118VS"
"53",NA,NA,"happy",53,"PV3118VS"
"7",0.273901484041967,"correct","sad",7,"PV3118VS"
"44",0.776618671827534,"correct","happy",44,"PV3118VS"
"38",0.290943369826282,"correct","happy",38,"PV3118VS"
"33",0.247710527349684,"correct","happy",33,"PV3118VS"
"36",0.16701277073287,"correct","happy",36,"PV3118VS"
"410",0.370820381598609,"correct","sad",4,"PV3118VS"
"58",0.293890662913938,"correct","happy",58,"PV3118VS"
"50",0.274640839838636,"false","happy",50,"PV3118VS"
"30",0.318189161689826,"correct","sad",30,"PV3118VS"
"55",0.404525254156459,"correct","happy",55,"PV3118VS"
"34",0.16641549134122,"correct","happy",34,"PV3118VS"
"17",0.805301271972918,"correct","sad",17,"PV3118VS"
"13",0.57987982500885,"false","sad",13,"PV3118VS"
"210",1.39438376823671,"correct","sad",2,"PV3118VS"
"10",0.125328245956067,"correct","sad",10,"PV3118VS"
"35",0.673569137320234,"correct","happy",35,"PV3118VS"
"16",0.232669113260977,"correct","sad",16,"PV3118VS"
"8",0.310521622107105,"false","sad",8,"PV3118VS"
"28",0.727723900311378,"correct","sad",28,"PV3118VS"
"27",1.4183701954008,"false","sad",27,"PV3118VS"
"56",0.573502880648195,"correct","happy",56,"PV3118VS"
"60",NA,NA,"happy",60,"PV3118VS"
"32",0.181466503013067,"false","happy",32,"PV3118VS"
"5",0.198907959444622,"correct","sad",5,"PV3118VS"
"29",0.488557744382595,"false","sad",29,"PV3118VS"
"25",0.408005731017325,"correct","sad",25,"PV3118VS"
"24",0.597801326229743,"correct","sad",24,"PV3118VS"
"59",0.513285266703385,"correct","happy",59,"PV3118VS"
"41",1.33322653779926,"correct","happy",41,"PV3118VS"
"31",0.60828856597155,"correct","happy",31,"PV3118VS"
"45",NA,NA,"happy",45,"PV3118VS"
"39",0.32413110636141,"correct","happy",39,"PV3118VS"
"20",0.252391727855712,"correct","sad",20,"PV3118VS"
"310",0.991195129760659,"correct","sad",3,"PV3118VS"
"9",0.825805045731766,"correct","sad",9,"PV3118VS"
"110",0.800105090407676,"false","sad",1,"PV3118VS"
"6",0.68305225009847,"correct","sad",6,"PV3118VS"
"47",NA,NA,"happy",47,"PV3118VS"
"22",0.523202817363268,"false","sad",22,"PV3118VS"
"51",1.10849372477265,"false","happy",51,"PV3118VS"
"48",0.605760310946581,"correct","happy",48,"PV3118VS"
"37",0.973723962119566,"false","happy",37,"PV3118VS"
"12",0.427655971676337,"correct","sad",12,"PV3118VS"
"111",NA,NA,NA,NA,"PV3118VS"
"211",NA,NA,NA,NA,"PV3118VS"
