"","rt","response","stim","trial_num","code"
"1",NA,NA,NA,NA,"AY3416UE"
"2",NA,NA,NA,NA,"AY3416UE"
"3",NA,NA,NA,NA,"AY3416UE"
"4",NA,NA,NA,NA,"AY3416UE"
"20",0.213444222498244,"correct","sad",20,"AY3416UE"
"7",0.469825968651585,"correct","sad",7,"AY3416UE"
"29",0.162076435458962,"false","sad",29,"AY3416UE"
"56",0.222851893062642,"correct","happy",56,"AY3416UE"
"27",0.784710284316546,"false","sad",27,"AY3416UE"
"6",0.398514448814148,"correct","sad",6,"AY3416UE"
"51",0.434466279368284,"correct","happy",51,"AY3416UE"
"28",1.21660396943003,"false","sad",28,"AY3416UE"
"45",0.204160762989053,"correct","happy",45,"AY3416UE"
"16",0.502221465684868,"correct","sad",16,"AY3416UE"
"52",0.129220485389271,"correct","happy",52,"AY3416UE"
"58",0.250247754262541,"correct","happy",58,"AY3416UE"
"46",0.456066859162309,"correct","happy",46,"AY3416UE"
"50",0.24517558569563,"correct","happy",50,"AY3416UE"
"43",0.247960218659037,"correct","happy",43,"AY3416UE"
"36",0.162954194542335,"correct","happy",36,"AY3416UE"
"30",1.10167624479423,"false","sad",30,"AY3416UE"
"12",0.873792265965171,"false","sad",12,"AY3416UE"
"19",0.888138915204805,"false","sad",19,"AY3416UE"
"33",0.284801610351389,"correct","happy",33,"AY3416UE"
"5",0.113731693702833,"false","sad",5,"AY3416UE"
"37",0.31639321408832,"correct","happy",37,"AY3416UE"
"47",0.762733584436853,"false","happy",47,"AY3416UE"
"22",0.701297002662614,"correct","sad",22,"AY3416UE"
"41",0.881083134003254,"correct","happy",41,"AY3416UE"
"60",0.361882693326169,"correct","happy",60,"AY3416UE"
"39",0.772721890255649,"correct","happy",39,"AY3416UE"
"11",0.588215501024958,"correct","sad",11,"AY3416UE"
"17",0.336824238220178,"false","sad",17,"AY3416UE"
"32",0.855929613771838,"correct","happy",32,"AY3416UE"
"8",0.268167078563109,"correct","sad",8,"AY3416UE"
"21",0.774890129531013,"correct","sad",21,"AY3416UE"
"110",NA,NA,"sad",1,"AY3416UE"
"31",0.288802070893955,"correct","happy",31,"AY3416UE"
"25",0.145654444579616,"false","sad",25,"AY3416UE"
"55",0.94314503962563,"correct","happy",55,"AY3416UE"
"23",0.130410182724326,"false","sad",23,"AY3416UE"
"9",0.678291080194002,"correct","sad",9,"AY3416UE"
"10",0.184488969216195,"correct","sad",10,"AY3416UE"
"410",0.616787120830355,"false","sad",4,"AY3416UE"
"15",0.167835756361407,"false","sad",15,"AY3416UE"
"54",0.196384123615615,"correct","happy",54,"AY3416UE"
"310",0.695065070546971,"correct","sad",3,"AY3416UE"
"35",0.257922428842749,"correct","happy",35,"AY3416UE"
"44",0.488327890222281,"correct","happy",44,"AY3416UE"
"24",1.42993410089947,"correct","sad",24,"AY3416UE"
"14",NA,NA,"sad",14,"AY3416UE"
"210",0.582755022798405,"false","sad",2,"AY3416UE"
"57",0.572567412137907,"correct","happy",57,"AY3416UE"
"49",0.311466196209579,"correct","happy",49,"AY3416UE"
"42",1.01745693918722,"correct","happy",42,"AY3416UE"
"34",0.145350489042372,"false","happy",34,"AY3416UE"
"13",0.548049459886603,"correct","sad",13,"AY3416UE"
"48",0.145436912180505,"correct","happy",48,"AY3416UE"
"53",0.314667044096164,"false","happy",53,"AY3416UE"
"40",0.30907047899276,"false","happy",40,"AY3416UE"
"26",0.428373325207,"correct","sad",26,"AY3416UE"
"59",0.162123492946208,"correct","happy",59,"AY3416UE"
"38",0.253999310739375,"false","happy",38,"AY3416UE"
"18",1.06451714749349,"correct","sad",18,"AY3416UE"
"111",NA,NA,NA,NA,"AY3416UE"
"211",NA,NA,NA,NA,"AY3416UE"
