"","rt","response","stim","trial_num","code"
"1",NA,NA,NA,NA,"YE8458FP"
"2",NA,NA,NA,NA,"YE8458FP"
"3",NA,NA,NA,NA,"YE8458FP"
"4",NA,NA,NA,NA,"YE8458FP"
"14",1.06805583661493,"correct","sad",14,"YE8458FP"
"16",1.22319174036781,"correct","sad",16,"YE8458FP"
"30",0.160320223495015,"correct","sad",30,"YE8458FP"
"12",0.117836250865389,"correct","sad",12,"YE8458FP"
"9",0.266545391995157,"false","sad",9,"YE8458FP"
"47",0.567762498212533,"false","happy",47,"YE8458FP"
"45",0.268394395277024,"correct","happy",45,"YE8458FP"
"40",0.261581669186951,"correct","happy",40,"YE8458FP"
"55",0.264226986417218,"correct","happy",55,"YE8458FP"
"18",0.250559922917011,"correct","sad",18,"YE8458FP"
"53",0.0936048824058278,"correct","happy",53,"YE8458FP"
"35",0.157112811833592,"correct","happy",35,"YE8458FP"
"25",0.178731330128371,"correct","sad",25,"YE8458FP"
"310",0.55387452046579,"correct","sad",3,"YE8458FP"
"50",0.60630169824543,"correct","happy",50,"YE8458FP"
"210",0.895144421155395,"false","sad",2,"YE8458FP"
"46",0.163826765382704,"correct","happy",46,"YE8458FP"
"43",0.460338889185276,"correct","happy",43,"YE8458FP"
"41",0.341888654519551,"correct","happy",41,"YE8458FP"
"11",1.44165234196557,"correct","sad",11,"YE8458FP"
"5",0.706320126585584,"correct","sad",5,"YE8458FP"
"23",0.523055800185086,"false","sad",23,"YE8458FP"
"28",0.318708373234143,"correct","sad",28,"YE8458FP"
"24",0.964081742301185,"false","sad",24,"YE8458FP"
"59",0.46831550759571,"correct","happy",59,"YE8458FP"
"20",0.22752902594918,"correct","sad",20,"YE8458FP"
"7",1.23936607835696,"correct","sad",7,"YE8458FP"
"32",0.224833087653892,"correct","happy",32,"YE8458FP"
"49",0.526623294425118,"correct","happy",49,"YE8458FP"
"26",0.178646601814229,"correct","sad",26,"YE8458FP"
"39",0.1079434076552,"correct","happy",39,"YE8458FP"
"44",0.132782064558792,"correct","happy",44,"YE8458FP"
"48",0.153657165876758,"correct","happy",48,"YE8458FP"
"6",0.71443989921852,"correct","sad",6,"YE8458FP"
"42",0.831724190564483,"false","happy",42,"YE8458FP"
"52",0.7191569231902,"correct","happy",52,"YE8458FP"
"54",0.704199610710311,"correct","happy",54,"YE8458FP"
"15",0.294023779908838,"correct","sad",15,"YE8458FP"
"27",0.366848595970641,"false","sad",27,"YE8458FP"
"13",0.657189248009666,"correct","sad",13,"YE8458FP"
"33",0.283883684489385,"false","happy",33,"YE8458FP"
"58",0.30603147245501,"false","happy",58,"YE8458FP"
"10",0.869718354535621,"correct","sad",10,"YE8458FP"
"37",0.540464583272993,"correct","happy",37,"YE8458FP"
"31",1.2489393933466,"correct","happy",31,"YE8458FP"
"51",0.230335974160586,"correct","happy",51,"YE8458FP"
"38",0.265684043853512,"correct","happy",38,"YE8458FP"
"17",0.188034643365117,"correct","sad",17,"YE8458FP"
"60",0.321309160683031,"correct","happy",60,"YE8458FP"
"19",0.506163531167726,"correct","sad",19,"YE8458FP"
"56",0.32743632698469,"correct","happy",56,"YE8458FP"
"34",0.444289263583432,"correct","happy",34,"YE8458FP"
"29",0.731604519567367,"correct","sad",29,"YE8458FP"
"410",0.793548953147729,"correct","sad",4,"YE8458FP"
"36",0.304990005638976,"false","happy",36,"YE8458FP"
"110",0.807760028661798,"correct","sad",1,"YE8458FP"
"22",0.372971081811326,"correct","sad",22,"YE8458FP"
"57",0.752541626652979,"correct","happy",57,"YE8458FP"
"21",0.229127644810008,"correct","sad",21,"YE8458FP"
"8",0.21542092384333,"correct","sad",8,"YE8458FP"
"111",NA,NA,NA,NA,"YE8458FP"
"211",NA,NA,NA,NA,"YE8458FP"
