"","rt","response","stim","trial_num","code"
"1",NA,NA,NA,NA,"OG9442VN"
"2",NA,NA,NA,NA,"OG9442VN"
"3",NA,NA,NA,NA,"OG9442VN"
"4",NA,NA,NA,NA,"OG9442VN"
"17",0.158497771278518,"false","sad",17,"OG9442VN"
"33",0.399631106662052,"false","happy",33,"OG9442VN"
"11",0.677082395389941,"correct","sad",11,"OG9442VN"
"14",NA,NA,"sad",14,"OG9442VN"
"41",0.346019956984446,"correct","happy",41,"OG9442VN"
"26",0.854604487735236,"false","sad",26,"OG9442VN"
"29",0.603689818092297,"correct","sad",29,"OG9442VN"
"110",0.404169152815235,"correct","sad",1,"OG9442VN"
"47",0.16772959761187,"false","happy",47,"OG9442VN"
"56",0.644243851774786,"correct","happy",56,"OG9442VN"
"5",0.552439530997418,"correct","sad",5,"OG9442VN"
"32",0.115479747393604,"false","happy",32,"OG9442VN"
"27",0.189937513370152,"correct","sad",27,"OG9442VN"
"38",0.149657856111844,"correct","happy",38,"OG9442VN"
"45",0.719342233577571,"correct","happy",45,"OG9442VN"
"48",0.981692178412049,"correct","happy",48,"OG9442VN"
"410",0.130374006994963,"correct","sad",4,"OG9442VN"
"34",0.251620398076274,"correct","happy",34,"OG9442VN"
"6",0.45903080267987,"false","sad",6,"OG9442VN"
"39",NA,NA,"happy",39,"OG9442VN"
"54",0.364573123119259,"correct","happy",54,"OG9442VN"
"53",0.648975272707747,"false","happy",53,"OG9442VN"
"30",0.196798000211679,"correct","sad",30,"OG9442VN"
"46",0.322034895329117,"false","happy",46,"OG9442VN"
"310",0.256041645667026,"correct","sad",3,"OG9442VN"
"8",0.685226765513644,"correct","sad",8,"OG9442VN"
"40",0.289098072335418,"correct","happy",40,"OG9442VN"
"18",0.870926082632328,"false","sad",18,"OG9442VN"
"51",0.401174634923727,"correct","happy",51,"OG9442VN"
"23",0.411356902956459,"correct","sad",23,"OG9442VN"
"31",1.20308515323386,"correct","happy",31,"OG9442VN"
"36",0.985785042902684,"correct","happy",36,"OG9442VN"
"12",0.689685757353574,"correct","sad",12,"OG9442VN"
"24",0.525638413427079,"correct","sad",24,"OG9442VN"
"28",0.383011640436944,"false","sad",28,"OG9442VN"
"60",0.103596916375964,"correct","happy",60,"OG9442VN"
"210",0.130601495443904,"correct","sad",2,"OG9442VN"
"50",0.204590189605637,"correct","happy",50,"OG9442VN"
"52",0.379895289570175,"correct","happy",52,"OG9442VN"
"43",0.173393495645515,"correct","happy",43,"OG9442VN"
"21",0.316978889327447,"correct","sad",21,"OG9442VN"
"59",0.578655042998855,"correct","happy",59,"OG9442VN"
"37",0.862453834361507,"false","happy",37,"OG9442VN"
"42",0.516298876150289,"correct","happy",42,"OG9442VN"
"25",0.514798309224172,"correct","sad",25,"OG9442VN"
"10",0.651002627982437,"false","sad",10,"OG9442VN"
"58",0.60730945159467,"correct","happy",58,"OG9442VN"
"13",0.517347597594222,"false","sad",13,"OG9442VN"
"22",0.244547678467156,"correct","sad",22,"OG9442VN"
"9",0.41251435975111,"correct","sad",9,"OG9442VN"
"20",0.484371357693432,"correct","sad",20,"OG9442VN"
"7",0.302813691060169,"correct","sad",7,"OG9442VN"
"19",0.721520651604571,"correct","sad",19,"OG9442VN"
"15",0.339592616464569,"correct","sad",15,"OG9442VN"
"49",0.409263824919402,"correct","happy",49,"OG9442VN"
"55",0.821008808269735,"correct","happy",55,"OG9442VN"
"16",0.341566764580195,"correct","sad",16,"OG9442VN"
"44",0.682513995434197,"false","happy",44,"OG9442VN"
"57",0.490052609347573,"correct","happy",57,"OG9442VN"
"35",0.272550494105429,"correct","happy",35,"OG9442VN"
"111",NA,NA,NA,NA,"OG9442VN"
"211",NA,NA,NA,NA,"OG9442VN"
