"","rt","response","stim","trial_num","code"
"1",NA,NA,NA,NA,"IL4919ZT"
"2",NA,NA,NA,NA,"IL4919ZT"
"3",NA,NA,NA,NA,"IL4919ZT"
"4",NA,NA,NA,NA,"IL4919ZT"
"34",0.243495711474072,"correct","happy",34,"IL4919ZT"
"39",0.209768618613417,"correct","happy",39,"IL4919ZT"
"56",0.192597852912515,"correct","happy",56,"IL4919ZT"
"50",0.663427217594171,"false","happy",50,"IL4919ZT"
"20",0.266026843309199,"correct","sad",20,"IL4919ZT"
"53",0.755945402268432,"correct","happy",53,"IL4919ZT"
"38",0.432078506038306,"false","happy",38,"IL4919ZT"
"58",0.135339520211151,"correct","happy",58,"IL4919ZT"
"25",0.46460916398541,"correct","sad",25,"IL4919ZT"
"11",0.168728772881714,"correct","sad",11,"IL4919ZT"
"49",0.436833152831519,"correct","happy",49,"IL4919ZT"
"9",0.18088143343736,"correct","sad",9,"IL4919ZT"
"13",0.311332600140115,"false","sad",13,"IL4919ZT"
"8",0.472044901113421,"false","sad",8,"IL4919ZT"
"6",NA,NA,"sad",6,"IL4919ZT"
"51",0.300247857644451,"correct","happy",51,"IL4919ZT"
"44",0.245152367069327,"correct","happy",44,"IL4919ZT"
"29",1.10776189373436,"correct","sad",29,"IL4919ZT"
"41",0.249138398920596,"correct","happy",41,"IL4919ZT"
"21",0.496061092730069,"correct","sad",21,"IL4919ZT"
"22",0.604981211506936,"correct","sad",22,"IL4919ZT"
"18",0.115640569524222,"correct","sad",18,"IL4919ZT"
"17",0.163539440963672,"correct","sad",17,"IL4919ZT"
"46",0.542142618533999,"correct","happy",46,"IL4919ZT"
"410",0.832758559565929,"correct","sad",4,"IL4919ZT"
"26",0.46679415622952,"false","sad",26,"IL4919ZT"
"43",0.654659927835576,"false","happy",43,"IL4919ZT"
"14",0.282221566359213,"correct","sad",14,"IL4919ZT"
"310",NA,NA,"sad",3,"IL4919ZT"
"28",1.28151325690786,"correct","sad",28,"IL4919ZT"
"12",0.700839102090267,"correct","sad",12,"IL4919ZT"
"33",0.440368735156594,"false","happy",33,"IL4919ZT"
"35",NA,NA,"happy",35,"IL4919ZT"
"7",0.397139976946497,"correct","sad",7,"IL4919ZT"
"47",0.7551536185497,"correct","happy",47,"IL4919ZT"
"23",0.480596921361325,"correct","sad",23,"IL4919ZT"
"55",0.628998152502267,"false","happy",55,"IL4919ZT"
"210",0.568695535420451,"correct","sad",2,"IL4919ZT"
"5",0.314320041017069,"false","sad",5,"IL4919ZT"
"42",0.695227539623281,"false","happy",42,"IL4919ZT"
"57",0.759743209431865,"correct","happy",57,"IL4919ZT"
"40",0.288969960771661,"correct","happy",40,"IL4919ZT"
"16",0.504051807155606,"correct","sad",16,"IL4919ZT"
"52",0.525807186942562,"correct","happy",52,"IL4919ZT"
"30",0.0835075420769229,"correct","sad",30,"IL4919ZT"
"59",0.0807633479674247,"correct","happy",59,"IL4919ZT"
"24",0.362637579256537,"correct","sad",24,"IL4919ZT"
"27",0.229613235312131,"correct","sad",27,"IL4919ZT"
"15",0.236457868395787,"correct","sad",15,"IL4919ZT"
"19",NA,NA,"sad",19,"IL4919ZT"
"10",0.259351419113009,"correct","sad",10,"IL4919ZT"
"36",0.207482346546738,"correct","happy",36,"IL4919ZT"
"32",0.672581396943454,"correct","happy",32,"IL4919ZT"
"60",0.176891962049937,"correct","happy",60,"IL4919ZT"
"31",0.278914573122582,"false","happy",31,"IL4919ZT"
"48",0.626946791639288,"correct","happy",48,"IL4919ZT"
"45",0.209824785789293,"false","happy",45,"IL4919ZT"
"54",1.00520299719539,"correct","happy",54,"IL4919ZT"
"110",NA,NA,"sad",1,"IL4919ZT"
"37",0.169901991124368,"correct","happy",37,"IL4919ZT"
"111",NA,NA,NA,NA,"IL4919ZT"
"211",NA,NA,NA,NA,"IL4919ZT"
