"","rt","response","stim","trial_num","code"
"1",NA,NA,NA,NA,"WY1235TB"
"2",NA,NA,NA,NA,"WY1235TB"
"3",NA,NA,NA,NA,"WY1235TB"
"4",NA,NA,NA,NA,"WY1235TB"
"37",0.429122263928174,"correct","happy",37,"WY1235TB"
"55",0.166891426751372,"correct","happy",55,"WY1235TB"
"14",0.297961693744527,"correct","sad",14,"WY1235TB"
"28",0.28206655992303,"false","sad",28,"WY1235TB"
"41",0.388207902902633,"correct","happy",41,"WY1235TB"
"23",0.189700452284677,"correct","sad",23,"WY1235TB"
"11",NA,NA,"sad",11,"WY1235TB"
"38",0.136206296378248,"correct","happy",38,"WY1235TB"
"13",0.171886174558385,"correct","sad",13,"WY1235TB"
"18",NA,NA,"sad",18,"WY1235TB"
"32",1.12515215549814,"correct","happy",32,"WY1235TB"
"16",0.643820545810458,"correct","sad",16,"WY1235TB"
"6",0.0996162031119191,"correct","sad",6,"WY1235TB"
"57",0.0984959119934852,"correct","happy",57,"WY1235TB"
"40",0.364418214216771,"correct","happy",40,"WY1235TB"
"47",0.271126578732516,"correct","happy",47,"WY1235TB"
"45",0.385140389187231,"false","happy",45,"WY1235TB"
"36",0.353473001096402,"correct","happy",36,"WY1235TB"
"22",0.391615951693588,"false","sad",22,"WY1235TB"
"10",0.339947830723181,"correct","sad",10,"WY1235TB"
"48",0.27277202028679,"correct","happy",48,"WY1235TB"
"310",0.0977481906551027,"correct","sad",3,"WY1235TB"
"51",0.462471947515337,"correct","happy",51,"WY1235TB"
"31",0.843999940564768,"correct","happy",31,"WY1235TB"
"35",0.397984892070308,"correct","happy",35,"WY1235TB"
"50",0.451726427770216,"correct","happy",50,"WY1235TB"
"110",0.401460306087613,"correct","sad",1,"WY1235TB"
"56",0.0892184207598621,"correct","happy",56,"WY1235TB"
"20",0.080523556106776,"correct","sad",20,"WY1235TB"
"8",0.240883678226304,"correct","sad",8,"WY1235TB"
"410",0.250448634804126,"false","sad",4,"WY1235TB"
"15",0.289133481019587,"false","sad",15,"WY1235TB"
"9",0.205332448538392,"correct","sad",9,"WY1235TB"
"29",0.475084117706148,"correct","sad",29,"WY1235TB"
"19",0.861058308136437,"correct","sad",19,"WY1235TB"
"42",0.236733072066678,"correct","happy",42,"WY1235TB"
"46",0.216936218095323,"false","happy",46,"WY1235TB"
"5",0.542396221196925,"false","sad",5,"WY1235TB"
"44",0.657924680892788,"correct","happy",44,"WY1235TB"
"54",1.08745177879171,"correct","happy",54,"WY1235TB"
"53",0.231490013749987,"false","happy",53,"WY1235TB"
"12",0.125793364049667,"false","sad",12,"WY1235TB"
"60",0.853854716119298,"correct","happy",60,"WY1235TB"
"25",0.818147615347644,"correct","sad",25,"WY1235TB"
"52",NA,NA,"happy",52,"WY1235TB"
"21",0.518252385299471,"correct","sad",21,"WY1235TB"
"43",0.269788880077121,"false","happy",43,"WY1235TB"
"17",0.674526952389609,"correct","sad",17,"WY1235TB"
"210",0.36328510651469,"false","sad",2,"WY1235TB"
"27",0.548119252855274,"false","sad",27,"WY1235TB"
"33",0.75312917698233,"correct","happy",33,"WY1235TB"
"59",0.753097445326995,"correct","happy",59,"WY1235TB"
"39",0.322719894147188,"correct","happy",39,"WY1235TB"
"7",0.537069845255654,"correct","sad",7,"WY1235TB"
"34",0.310640567254493,"correct","happy",34,"WY1235TB"
"30",NA,NA,"sad",30,"WY1235TB"
"58",0.202714819290777,"correct","happy",58,"WY1235TB"
"26",0.63066532811613,"false","sad",26,"WY1235TB"
"24",0.203388916661578,"correct","sad",24,"WY1235TB"
"49",0.651157328797526,"correct","happy",49,"WY1235TB"
"111",NA,NA,NA,NA,"WY1235TB"
"211",NA,NA,NA,NA,"WY1235TB"
