"","rt","response","stim","trial_num","code"
"1",NA,NA,NA,NA,"NE6241BT"
"2",NA,NA,NA,NA,"NE6241BT"
"3",NA,NA,NA,NA,"NE6241BT"
"4",NA,NA,NA,NA,"NE6241BT"
"27",0.234324753676544,"false","sad",27,"NE6241BT"
"43",0.176593631211524,"correct","happy",43,"NE6241BT"
"8",0.0998430984701327,"false","sad",8,"NE6241BT"
"11",0.318327288453348,"correct","sad",11,"NE6241BT"
"44",0.334183341472772,"correct","happy",44,"NE6241BT"
"58",0.619088524223871,"correct","happy",58,"NE6241BT"
"5",0.144663333426659,"correct","sad",5,"NE6241BT"
"26",0.123359406638664,"false","sad",26,"NE6241BT"
"36",0.1794749067777,"correct","happy",36,"NE6241BT"
"24",0.669634419458358,"false","sad",24,"NE6241BT"
"110",0.194344458692225,"correct","sad",1,"NE6241BT"
"23",1.12183740183781,"correct","sad",23,"NE6241BT"
"13",0.242976333013958,"false","sad",13,"NE6241BT"
"50",0.236759293887241,"correct","happy",50,"NE6241BT"
"47",0.544484048457535,"correct","happy",47,"NE6241BT"
"7",0.53335972407998,"correct","sad",7,"NE6241BT"
"25",0.161525838279384,"correct","sad",25,"NE6241BT"
"33",0.217870545853341,"false","happy",33,"NE6241BT"
"30",0.708735699449469,"correct","sad",30,"NE6241BT"
"37",0.334489536313637,"correct","happy",37,"NE6241BT"
"210",0.585272806783606,"correct","sad",2,"NE6241BT"
"48",0.207866938031593,"correct","happy",48,"NE6241BT"
"34",0.200587209093818,"correct","happy",34,"NE6241BT"
"45",NA,NA,"happy",45,"NE6241BT"
"52",0.860484694706531,"correct","happy",52,"NE6241BT"
"19",0.276300492282374,"correct","sad",19,"NE6241BT"
"15",0.295621916064092,"false","sad",15,"NE6241BT"
"410",0.256178011149329,"correct","sad",4,"NE6241BT"
"46",0.907954883726035,"correct","happy",46,"NE6241BT"
"20",0.750021170183152,"correct","sad",20,"NE6241BT"
"28",0.183852639545916,"false","sad",28,"NE6241BT"
"22",0.11716144578698,"correct","sad",22,"NE6241BT"
"39",0.882024180143216,"correct","happy",39,"NE6241BT"
"29",0.886207681558402,"correct","sad",29,"NE6241BT"
"59",0.862874971625093,"correct","happy",59,"NE6241BT"
"54",0.190506873370605,"correct","happy",54,"NE6241BT"
"10",0.281203422652544,"false","sad",10,"NE6241BT"
"49",0.926808105179641,"correct","happy",49,"NE6241BT"
"41",0.640254448627858,"false","happy",41,"NE6241BT"
"9",0.158529338192562,"false","sad",9,"NE6241BT"
"38",0.757352758105136,"correct","happy",38,"NE6241BT"
"32",0.302916269922741,"correct","happy",32,"NE6241BT"
"57",0.255226056382069,"correct","happy",57,"NE6241BT"
"55",0.294554873222793,"false","happy",55,"NE6241BT"
"35",0.482277585756101,"correct","happy",35,"NE6241BT"
"40",0.607243129332135,"correct","happy",40,"NE6241BT"
"12",0.243087455520668,"correct","sad",12,"NE6241BT"
"53",0.313924541279105,"correct","happy",53,"NE6241BT"
"16",0.725605388975979,"correct","sad",16,"NE6241BT"
"21",NA,NA,"sad",21,"NE6241BT"
"18",0.232222521642164,"correct","sad",18,"NE6241BT"
"31",0.0820308508978657,"correct","happy",31,"NE6241BT"
"6",0.936121284907263,"correct","sad",6,"NE6241BT"
"60",0.35433113659918,"correct","happy",60,"NE6241BT"
"17",1.28935974988602,"correct","sad",17,"NE6241BT"
"51",NA,NA,"happy",51,"NE6241BT"
"56",0.28220116784363,"correct","happy",56,"NE6241BT"
"14",1.04901703513229,"correct","sad",14,"NE6241BT"
"42",0.298533253193588,"correct","happy",42,"NE6241BT"
"310",0.372361652481322,"correct","sad",3,"NE6241BT"
"111",NA,NA,NA,NA,"NE6241BT"
"211",NA,NA,NA,NA,"NE6241BT"
