"","rt","response","stim","trial_num","code"
"1",NA,NA,NA,NA,"AS6272GM"
"2",NA,NA,NA,NA,"AS6272GM"
"3",NA,NA,NA,NA,"AS6272GM"
"4",NA,NA,NA,NA,"AS6272GM"
"52",0.537485481279058,"correct","happy",52,"AS6272GM"
"15",0.369262068276811,"correct","sad",15,"AS6272GM"
"26",1.07066952460986,"false","sad",26,"AS6272GM"
"42",0.373040906073891,"correct","happy",42,"AS6272GM"
"410",0.326493471462054,"false","sad",4,"AS6272GM"
"29",0.263986461127193,"false","sad",29,"AS6272GM"
"57",0.255317477470067,"correct","happy",57,"AS6272GM"
"24",0.752004605614943,"false","sad",24,"AS6272GM"
"12",0.495239778703642,"false","sad",12,"AS6272GM"
"10",0.115513365661528,"correct","sad",10,"AS6272GM"
"60",0.23489666344895,"correct","happy",60,"AS6272GM"
"25",0.395113985939787,"correct","sad",25,"AS6272GM"
"38",0.310690378838642,"false","happy",38,"AS6272GM"
"55",0.742042007870535,"correct","happy",55,"AS6272GM"
"50",0.756535151267169,"correct","happy",50,"AS6272GM"
"40",0.173948503680233,"correct","happy",40,"AS6272GM"
"53",0.126544346454302,"correct","happy",53,"AS6272GM"
"17",0.222272073308513,"correct","sad",17,"AS6272GM"
"48",0.247763610150763,"correct","happy",48,"AS6272GM"
"310",1.06543803381398,"false","sad",3,"AS6272GM"
"45",0.846085685495358,"false","happy",45,"AS6272GM"
"14",0.135565289127099,"false","sad",14,"AS6272GM"
"49",0.765053074696222,"correct","happy",49,"AS6272GM"
"54",0.191815511306693,"correct","happy",54,"AS6272GM"
"28",0.654691431186092,"correct","sad",28,"AS6272GM"
"30",0.296841836019044,"false","sad",30,"AS6272GM"
"36",0.565257615119783,"correct","happy",36,"AS6272GM"
"31",0.221889568513438,"correct","happy",31,"AS6272GM"
"23",0.173268201326961,"correct","sad",23,"AS6272GM"
"58",0.220060281597888,"correct","happy",58,"AS6272GM"
"35",1.31560616333925,"correct","happy",35,"AS6272GM"
"8",0.730524424959957,"correct","sad",8,"AS6272GM"
"33",0.389828970319336,"correct","happy",33,"AS6272GM"
"22",0.182001915972212,"correct","sad",22,"AS6272GM"
"21",1.49746330145649,"false","sad",21,"AS6272GM"
"32",0.105847676642361,"correct","happy",32,"AS6272GM"
"16",0.155537163087362,"correct","sad",16,"AS6272GM"
"34",0.363737562383914,"false","happy",34,"AS6272GM"
"5",NA,NA,"sad",5,"AS6272GM"
"37",0.318056514399325,"correct","happy",37,"AS6272GM"
"41",0.170467180136177,"false","happy",41,"AS6272GM"
"7",1.4332817329057,"correct","sad",7,"AS6272GM"
"6",0.516334365874501,"correct","sad",6,"AS6272GM"
"51",0.292841553157903,"correct","happy",51,"AS6272GM"
"11",0.798935807607448,"correct","sad",11,"AS6272GM"
"13",1.00958190455676,"false","sad",13,"AS6272GM"
"46",0.503702041637949,"correct","happy",46,"AS6272GM"
"39",0.399070641185483,"correct","happy",39,"AS6272GM"
"27",0.183476247277137,"correct","sad",27,"AS6272GM"
"56",0.402713160687437,"correct","happy",56,"AS6272GM"
"110",0.967400732300114,"false","sad",1,"AS6272GM"
"20",0.233606638011896,"correct","sad",20,"AS6272GM"
"210",0.994701516174186,"correct","sad",2,"AS6272GM"
"59",0.186377491135756,"correct","happy",59,"AS6272GM"
"44",0.0927908497603663,"correct","happy",44,"AS6272GM"
"18",0.192509238302899,"false","sad",18,"AS6272GM"
"19",0.926359051499773,"correct","sad",19,"AS6272GM"
"9",0.576852875689589,"false","sad",9,"AS6272GM"
"47",0.325296709969988,"false","happy",47,"AS6272GM"
"43",0.177431247242376,"correct","happy",43,"AS6272GM"
"111",NA,NA,NA,NA,"AS6272GM"
"211",NA,NA,NA,NA,"AS6272GM"
