"","rt","response","stim","trial_num","code"
"1",NA,NA,NA,NA,"OU2887GG"
"2",NA,NA,NA,NA,"OU2887GG"
"3",NA,NA,NA,NA,"OU2887GG"
"4",NA,NA,NA,NA,"OU2887GG"
"20",0.406799903852327,"correct","sad",20,"OU2887GG"
"48",0.336857797032868,"correct","happy",48,"OU2887GG"
"35",0.283319636289948,"correct","happy",35,"OU2887GG"
"16",0.189988902789364,"correct","sad",16,"OU2887GG"
"41",0.731813292601479,"false","happy",41,"OU2887GG"
"53",0.352984074458712,"correct","happy",53,"OU2887GG"
"50",0.824615667344603,"false","happy",50,"OU2887GG"
"26",0.384393181980769,"correct","sad",26,"OU2887GG"
"25",0.32041792721989,"correct","sad",25,"OU2887GG"
"11",1.43716251512201,"false","sad",11,"OU2887GG"
"21",0.671671110322174,"false","sad",21,"OU2887GG"
"22",0.362106171158743,"correct","sad",22,"OU2887GG"
"52",0.240275372979157,"correct","happy",52,"OU2887GG"
"28",0.337271816427921,"correct","sad",28,"OU2887GG"
"12",0.679723854136628,"correct","sad",12,"OU2887GG"
"39",0.469950756974927,"correct","happy",39,"OU2887GG"
"59",1.16148187594186,"correct","happy",59,"OU2887GG"
"24",0.286585425329018,"false","sad",24,"OU2887GG"
"58",0.599418718150842,"correct","happy",58,"OU2887GG"
"8",0.164629498583634,"correct","sad",8,"OU2887GG"
"44",1.36773030326538,"correct","happy",44,"OU2887GG"
"49",0.218331140812456,"false","happy",49,"OU2887GG"
"6",0.369534734394349,"false","sad",6,"OU2887GG"
"36",0.489115160321526,"false","happy",36,"OU2887GG"
"54",0.513858304187142,"false","happy",54,"OU2887GG"
"14",0.383309299037075,"correct","sad",14,"OU2887GG"
"42",0.244143086643095,"correct","happy",42,"OU2887GG"
"31",0.460639041671505,"correct","happy",31,"OU2887GG"
"5",NA,NA,"sad",5,"OU2887GG"
"34",0.694451967289883,"correct","happy",34,"OU2887GG"
"17",0.162556808349271,"false","sad",17,"OU2887GG"
"51",0.103518935156482,"correct","happy",51,"OU2887GG"
"40",0.216898532546284,"correct","happy",40,"OU2887GG"
"33",0.945231907082085,"false","happy",33,"OU2887GG"
"15",0.821047321832614,"correct","sad",15,"OU2887GG"
"45",0.512379729455478,"correct","happy",45,"OU2887GG"
"310",0.183039956271447,"correct","sad",3,"OU2887GG"
"47",0.169075172781845,"correct","happy",47,"OU2887GG"
"57",0.51789670822983,"correct","happy",57,"OU2887GG"
"110",0.840327463764826,"correct","sad",1,"OU2887GG"
"410",0.193176580285559,"correct","sad",4,"OU2887GG"
"38",0.237012983096491,"correct","happy",38,"OU2887GG"
"10",0.0911628157279141,"false","sad",10,"OU2887GG"
"55",0.719564414385085,"false","happy",55,"OU2887GG"
"30",0.584211844023817,"correct","sad",30,"OU2887GG"
"37",0.794085802031386,"false","happy",37,"OU2887GG"
"29",0.159036115116152,"correct","sad",29,"OU2887GG"
"32",0.816860598522642,"false","happy",32,"OU2887GG"
"210",0.459369707882295,"correct","sad",2,"OU2887GG"
"18",0.395254060703367,"false","sad",18,"OU2887GG"
"46",0.0925355758908358,"correct","happy",46,"OU2887GG"
"13",0.480579613830362,"correct","sad",13,"OU2887GG"
"9",1.14069461380065,"correct","sad",9,"OU2887GG"
"19",0.162761549594813,"correct","sad",19,"OU2887GG"
"27",0.269874230270647,"correct","sad",27,"OU2887GG"
"43",0.514925408728725,"correct","happy",43,"OU2887GG"
"23",1.17609890886449,"false","sad",23,"OU2887GG"
"7",0.734474775985611,"false","sad",7,"OU2887GG"
"60",0.374128678619854,"correct","happy",60,"OU2887GG"
"56",1.09135391942575,"correct","happy",56,"OU2887GG"
"111",NA,NA,NA,NA,"OU2887GG"
"211",NA,NA,NA,NA,"OU2887GG"
