"","rt","response","stim","trial_num","code"
"1",NA,NA,NA,NA,"DO9137BZ"
"2",NA,NA,NA,NA,"DO9137BZ"
"3",NA,NA,NA,NA,"DO9137BZ"
"4",NA,NA,NA,NA,"DO9137BZ"
"28",0.129525100918443,"false","sad",28,"DO9137BZ"
"50",0.375076802176073,"correct","happy",50,"DO9137BZ"
"10",0.523095293838903,"correct","sad",10,"DO9137BZ"
"51",0.132159604434021,"correct","happy",51,"DO9137BZ"
"20",1.40187775537217,"correct","sad",20,"DO9137BZ"
"22",0.14588234796532,"correct","sad",22,"DO9137BZ"
"27",0.967123412119751,"false","sad",27,"DO9137BZ"
"37",1.16523792990502,"correct","happy",37,"DO9137BZ"
"18",0.15687260864102,"false","sad",18,"DO9137BZ"
"49",0.211739665929355,"false","happy",49,"DO9137BZ"
"38",0.298980676011473,"correct","happy",38,"DO9137BZ"
"310",0.626781714452522,"correct","sad",3,"DO9137BZ"
"15",0.199963764583021,"correct","sad",15,"DO9137BZ"
"52",0.349017004478374,"false","happy",52,"DO9137BZ"
"5",0.679554163490647,"correct","sad",5,"DO9137BZ"
"54",0.888673349142579,"correct","happy",54,"DO9137BZ"
"60",0.764615251590498,"false","happy",60,"DO9137BZ"
"31",NA,NA,"happy",31,"DO9137BZ"
"43",1.04859654792166,"correct","happy",43,"DO9137BZ"
"57",1.07931466281134,"correct","happy",57,"DO9137BZ"
"47",0.713399616172912,"correct","happy",47,"DO9137BZ"
"14",0.355480210852774,"correct","sad",14,"DO9137BZ"
"39",0.523017136950115,"correct","happy",39,"DO9137BZ"
"36",0.183700489942023,"correct","happy",36,"DO9137BZ"
"11",0.12813878240001,"false","sad",11,"DO9137BZ"
"13",0.294233771096499,"correct","sad",13,"DO9137BZ"
"24",0.432378283448965,"false","sad",24,"DO9137BZ"
"17",0.494704869483507,"false","sad",17,"DO9137BZ"
"29",0.140340265496706,"correct","sad",29,"DO9137BZ"
"23",0.227400630867899,"correct","sad",23,"DO9137BZ"
"12",0.19873990606165,"correct","sad",12,"DO9137BZ"
"6",0.242767646272178,"correct","sad",6,"DO9137BZ"
"7",0.510163956389208,"false","sad",7,"DO9137BZ"
"16",0.426030639509266,"correct","sad",16,"DO9137BZ"
"56",0.169711318675691,"correct","happy",56,"DO9137BZ"
"42",0.112699860133614,"correct","happy",42,"DO9137BZ"
"35",0.174570182386283,"correct","happy",35,"DO9137BZ"
"32",0.107423969031897,"correct","happy",32,"DO9137BZ"
"58",0.273282473531175,"false","happy",58,"DO9137BZ"
"110",0.427905689714073,"correct","sad",1,"DO9137BZ"
"210",0.348597077571924,"false","sad",2,"DO9137BZ"
"53",0.296177703924766,"correct","happy",53,"DO9137BZ"
"40",0.364770188519119,"correct","happy",40,"DO9137BZ"
"44",0.268861660282236,"correct","happy",44,"DO9137BZ"
"26",0.212380642033899,"false","sad",26,"DO9137BZ"
"19",0.189098707798185,"correct","sad",19,"DO9137BZ"
"59",0.897621937178328,"false","happy",59,"DO9137BZ"
"34",0.158358491896993,"correct","happy",34,"DO9137BZ"
"55",0.37133830746633,"false","happy",55,"DO9137BZ"
"46",0.419596633847979,"correct","happy",46,"DO9137BZ"
"21",0.103746402885797,"false","sad",21,"DO9137BZ"
"30",0.148911574164045,"correct","sad",30,"DO9137BZ"
"25",0.714939605301852,"correct","sad",25,"DO9137BZ"
"45",0.207241680108158,"correct","happy",45,"DO9137BZ"
"410",0.283384484389731,"correct","sad",4,"DO9137BZ"
"48",0.197163050257903,"correct","happy",48,"DO9137BZ"
"33",0.137641556092942,"correct","happy",33,"DO9137BZ"
"41",0.609497483008314,"correct","happy",41,"DO9137BZ"
"9",0.350213084619234,"correct","sad",9,"DO9137BZ"
"8",0.414613308285222,"correct","sad",8,"DO9137BZ"
"111",NA,NA,NA,NA,"DO9137BZ"
"211",NA,NA,NA,NA,"DO9137BZ"
