"","rt","response","stim","trial_num","code"
"1",NA,NA,NA,NA,"ZT7224CV"
"2",NA,NA,NA,NA,"ZT7224CV"
"3",NA,NA,NA,NA,"ZT7224CV"
"4",NA,NA,NA,NA,"ZT7224CV"
"17",0.282761600254614,"correct","sad",17,"ZT7224CV"
"8",NA,NA,"sad",8,"ZT7224CV"
"48",0.329725007977595,"correct","happy",48,"ZT7224CV"
"38",0.317799484831371,"correct","happy",38,"ZT7224CV"
"410",0.0922890350684464,"false","sad",4,"ZT7224CV"
"18",0.908420030900482,"correct","sad",18,"ZT7224CV"
"54",0.43458263383049,"correct","happy",54,"ZT7224CV"
"37",0.235982494423314,"correct","happy",37,"ZT7224CV"
"44",0.655523152865133,"correct","happy",44,"ZT7224CV"
"31",0.167763848539638,"correct","happy",31,"ZT7224CV"
"42",NA,NA,"happy",42,"ZT7224CV"
"34",0.445533581202914,"correct","happy",34,"ZT7224CV"
"36",0.867073239205128,"correct","happy",36,"ZT7224CV"
"28",0.233634493913402,"correct","sad",28,"ZT7224CV"
"15",0.476552448982091,"correct","sad",15,"ZT7224CV"
"22",0.332395411887212,"correct","sad",22,"ZT7224CV"
"29",0.177424709588502,"correct","sad",29,"ZT7224CV"
"53",0.126390455549887,"correct","happy",53,"ZT7224CV"
"57",0.294701896317673,"correct","happy",57,"ZT7224CV"
"19",0.96112031373248,"correct","sad",19,"ZT7224CV"
"7",0.152930881150009,"correct","sad",7,"ZT7224CV"
"50",1.16493098416775,"correct","happy",50,"ZT7224CV"
"49",0.741975277130294,"correct","happy",49,"ZT7224CV"
"56",0.238238208230232,"correct","happy",56,"ZT7224CV"
"13",0.13187857770561,"correct","sad",13,"ZT7224CV"
"60",0.786352861687213,"correct","happy",60,"ZT7224CV"
"12",0.401232615590368,"correct","sad",12,"ZT7224CV"
"59",1.30949591987136,"correct","happy",59,"ZT7224CV"
"10",0.329675717879545,"correct","sad",10,"ZT7224CV"
"110",0.514016070399349,"correct","sad",1,"ZT7224CV"
"46",0.305811068711408,"false","happy",46,"ZT7224CV"
"25",0.175699926223393,"correct","sad",25,"ZT7224CV"
"5",0.592632569102613,"correct","sad",5,"ZT7224CV"
"41",0.208215565465316,"correct","happy",41,"ZT7224CV"
"52",0.0820012183048057,"correct","happy",52,"ZT7224CV"
"51",0.229263942202458,"correct","happy",51,"ZT7224CV"
"16",0.624163919212411,"correct","sad",16,"ZT7224CV"
"26",0.579877925567716,"correct","sad",26,"ZT7224CV"
"58",0.421087261649479,"false","happy",58,"ZT7224CV"
"55",0.439216098887308,"correct","happy",55,"ZT7224CV"
"21",0.235036101339115,"correct","sad",21,"ZT7224CV"
"30",0.698870363727457,"correct","sad",30,"ZT7224CV"
"43",0.256036355255762,"correct","happy",43,"ZT7224CV"
"6",0.418415932034588,"correct","sad",6,"ZT7224CV"
"20",0.813091724713632,"false","sad",20,"ZT7224CV"
"47",0.25787166422027,"correct","happy",47,"ZT7224CV"
"32",0.109602229161411,"correct","happy",32,"ZT7224CV"
"35",0.39538647687181,"correct","happy",35,"ZT7224CV"
"27",0.335633963847675,"correct","sad",27,"ZT7224CV"
"24",0.427918199349099,"correct","sad",24,"ZT7224CV"
"23",0.187263088411296,"correct","sad",23,"ZT7224CV"
"45",0.724555711956582,"correct","happy",45,"ZT7224CV"
"310",0.437051131483138,"correct","sad",3,"ZT7224CV"
"33",0.0803257034229329,"false","happy",33,"ZT7224CV"
"14",0.359342492169755,"correct","sad",14,"ZT7224CV"
"11",0.40469454657242,"correct","sad",11,"ZT7224CV"
"40",0.0959025735847289,"correct","happy",40,"ZT7224CV"
"39",NA,NA,"happy",39,"ZT7224CV"
"210",0.213245655489245,"correct","sad",2,"ZT7224CV"
"9",0.289778423732197,"correct","sad",9,"ZT7224CV"
"111",NA,NA,NA,NA,"ZT7224CV"
"211",NA,NA,NA,NA,"ZT7224CV"
