"","rt","response","stim","trial_num","code"
"1",NA,NA,NA,NA,"BI8942BB"
"2",NA,NA,NA,NA,"BI8942BB"
"3",NA,NA,NA,NA,"BI8942BB"
"4",NA,NA,NA,NA,"BI8942BB"
"38",1.35332458835243,"correct","happy",38,"BI8942BB"
"23",0.37840610149161,"correct","sad",23,"BI8942BB"
"35",0.46150285088644,"correct","happy",35,"BI8942BB"
"12",1.11325077459691,"false","sad",12,"BI8942BB"
"49",NA,NA,"happy",49,"BI8942BB"
"14",NA,NA,"sad",14,"BI8942BB"
"8",0.985367479012964,"correct","sad",8,"BI8942BB"
"310",1.16687698903719,"correct","sad",3,"BI8942BB"
"27",0.859051954395081,"false","sad",27,"BI8942BB"
"34",0.34806227652927,"correct","happy",34,"BI8942BB"
"10",0.19633622982717,"correct","sad",10,"BI8942BB"
"110",0.711919008146608,"false","sad",1,"BI8942BB"
"18",0.293910549324947,"correct","sad",18,"BI8942BB"
"37",0.789409799893119,"false","happy",37,"BI8942BB"
"39",1.05223347901997,"correct","happy",39,"BI8942BB"
"410",0.406447685596491,"false","sad",4,"BI8942BB"
"58",0.387193787542207,"correct","happy",58,"BI8942BB"
"33",0.16959453179715,"correct","happy",33,"BI8942BB"
"7",0.946470824277386,"false","sad",7,"BI8942BB"
"29",1.08024124586712,"correct","sad",29,"BI8942BB"
"41",0.179808220014067,"false","happy",41,"BI8942BB"
"21",0.987737274746714,"correct","sad",21,"BI8942BB"
"59",0.151783313961186,"correct","happy",59,"BI8942BB"
"13",0.267502336600484,"false","sad",13,"BI8942BB"
"24",0.213249938797823,"correct","sad",24,"BI8942BB"
"11",0.0961887975312012,"correct","sad",11,"BI8942BB"
"32",0.517117124139652,"correct","happy",32,"BI8942BB"
"45",0.454496985297468,"correct","happy",45,"BI8942BB"
"9",0.645117489804237,"correct","sad",9,"BI8942BB"
"19",0.313778205406404,"correct","sad",19,"BI8942BB"
"56",0.193712406774644,"correct","happy",56,"BI8942BB"
"46",0.849359334579251,"correct","happy",46,"BI8942BB"
"25",NA,NA,"sad",25,"BI8942BB"
"48",0.182677410342867,"correct","happy",48,"BI8942BB"
"57",0.397516651929635,"correct","happy",57,"BI8942BB"
"16",0.320433206976033,"correct","sad",16,"BI8942BB"
"55",0.883352144648629,"correct","happy",55,"BI8942BB"
"43",1.3085161845736,"correct","happy",43,"BI8942BB"
"6",0.237506197435747,"correct","sad",6,"BI8942BB"
"50",0.618519116221153,"false","happy",50,"BI8942BB"
"5",1.16561216456629,"correct","sad",5,"BI8942BB"
"31",0.221663704848841,"false","happy",31,"BI8942BB"
"42",0.258394511640331,"correct","happy",42,"BI8942BB"
"15",0.276034028204789,"false","sad",15,"BI8942BB"
"36",0.145618748576026,"correct","happy",36,"BI8942BB"
"54",0.461874760532759,"correct","happy",54,"BI8942BB"
"22",0.560816869568608,"false","sad",22,"BI8942BB"
"30",NA,NA,"sad",30,"BI8942BB"
"53",0.328690055204374,"false","happy",53,"BI8942BB"
"26",0.326924068271153,"false","sad",26,"BI8942BB"
"40",0.418165626605085,"correct","happy",40,"BI8942BB"
"28",0.178792689694645,"correct","sad",28,"BI8942BB"
"60",0.417727385994007,"correct","happy",60,"BI8942BB"
"44",1.04727604995087,"correct","happy",44,"BI8942BB"
"20",0.12258333774359,"false","sad",20,"BI8942BB"
"17",0.144449899825148,"false","sad",17,"BI8942BB"
"51",0.796319082644756,"correct","happy",51,"BI8942BB"
"52",0.209055393339962,"correct","happy",52,"BI8942BB"
"210",0.502204491985891,"correct","sad",2,"BI8942BB"
"47",0.231158647320889,"correct","happy",47,"BI8942BB"
"111",NA,NA,NA,NA,"BI8942BB"
"211",NA,NA,NA,NA,"BI8942BB"
