"","rt","response","stim","trial_num","code"
"1",NA,NA,NA,NA,"CY7868LP"
"2",NA,NA,NA,NA,"CY7868LP"
"3",NA,NA,NA,NA,"CY7868LP"
"4",NA,NA,NA,NA,"CY7868LP"
"54",0.402624932630603,"correct","happy",54,"CY7868LP"
"24",0.540455245594655,"correct","sad",24,"CY7868LP"
"50",0.166844513946378,"false","happy",50,"CY7868LP"
"29",0.228973494500388,"correct","sad",29,"CY7868LP"
"42",0.759694755236959,"false","happy",42,"CY7868LP"
"39",0.447170107371416,"correct","happy",39,"CY7868LP"
"25",0.525853254718204,"correct","sad",25,"CY7868LP"
"57",0.500095812727367,"correct","happy",57,"CY7868LP"
"31",0.317037404731453,"false","happy",31,"CY7868LP"
"27",NA,NA,"sad",27,"CY7868LP"
"23",0.200298571919768,"correct","sad",23,"CY7868LP"
"45",0.0848993011565753,"false","happy",45,"CY7868LP"
"5",0.285608336461767,"false","sad",5,"CY7868LP"
"7",0.467133989619918,"false","sad",7,"CY7868LP"
"110",0.220275260388301,"correct","sad",1,"CY7868LP"
"12",1.36368826794599,"false","sad",12,"CY7868LP"
"310",0.724174480325868,"correct","sad",3,"CY7868LP"
"10",0.953508101394099,"correct","sad",10,"CY7868LP"
"51",0.365887506450265,"correct","happy",51,"CY7868LP"
"35",0.17304781053862,"correct","happy",35,"CY7868LP"
"49",0.14939318213468,"false","happy",49,"CY7868LP"
"9",0.944682865897233,"correct","sad",9,"CY7868LP"
"59",0.190901621843036,"correct","happy",59,"CY7868LP"
"26",0.579525924629268,"correct","sad",26,"CY7868LP"
"6",0.557664906095859,"correct","sad",6,"CY7868LP"
"47",NA,NA,"happy",47,"CY7868LP"
"22",0.328212328788125,"correct","sad",22,"CY7868LP"
"11",0.862038857322782,"correct","sad",11,"CY7868LP"
"210",0.406847731717659,"correct","sad",2,"CY7868LP"
"38",0.0955669882068535,"correct","happy",38,"CY7868LP"
"36",1.03662552932189,"false","happy",36,"CY7868LP"
"34",0.104720814949381,"correct","happy",34,"CY7868LP"
"28",0.192565965171299,"false","sad",28,"CY7868LP"
"40",0.354492558812431,"correct","happy",40,"CY7868LP"
"21",0.308498660148141,"correct","sad",21,"CY7868LP"
"15",0.215167629650388,"correct","sad",15,"CY7868LP"
"30",0.754083352888841,"correct","sad",30,"CY7868LP"
"20",0.665590833370876,"correct","sad",20,"CY7868LP"
"56",0.716659632982686,"correct","happy",56,"CY7868LP"
"16",0.391433349209582,"false","sad",16,"CY7868LP"
"8",0.709765785447685,"false","sad",8,"CY7868LP"
"43",0.403617038968652,"correct","happy",43,"CY7868LP"
"55",0.582944565390096,"correct","happy",55,"CY7868LP"
"37",0.672035385144694,"correct","happy",37,"CY7868LP"
"33",0.292239313042282,"false","happy",33,"CY7868LP"
"17",0.299198291224421,"correct","sad",17,"CY7868LP"
"41",0.304970544321336,"false","happy",41,"CY7868LP"
"14",0.284852249592853,"correct","sad",14,"CY7868LP"
"13",0.394047218560591,"correct","sad",13,"CY7868LP"
"410",0.458443469623512,"correct","sad",4,"CY7868LP"
"58",0.809260195378476,"correct","happy",58,"CY7868LP"
"32",0.464676044315461,"correct","happy",32,"CY7868LP"
"18",0.186152954411841,"correct","sad",18,"CY7868LP"
"60",0.453528016203223,"correct","happy",60,"CY7868LP"
"53",0.269294500750525,"correct","happy",53,"CY7868LP"
"19",0.243884316899493,"false","sad",19,"CY7868LP"
"48",0.366984064019867,"false","happy",48,"CY7868LP"
"52",0.211863238843441,"correct","happy",52,"CY7868LP"
"46",0.161035362077279,"false","happy",46,"CY7868LP"
"44",0.889120264938911,"correct","happy",44,"CY7868LP"
"111",NA,NA,NA,NA,"CY7868LP"
"211",NA,NA,NA,NA,"CY7868LP"
