"","rt","response","stim","trial_num","code"
"1",NA,NA,NA,NA,"OX4758PP"
"2",NA,NA,NA,NA,"OX4758PP"
"3",NA,NA,NA,NA,"OX4758PP"
"4",NA,NA,NA,NA,"OX4758PP"
"11",0.965338915272407,"correct","sad",11,"OX4758PP"
"51",0.213019767498678,"false","happy",51,"OX4758PP"
"58",0.357163150979751,"correct","happy",58,"OX4758PP"
"7",1.41323850634842,"correct","sad",7,"OX4758PP"
"14",0.473623541113284,"false","sad",14,"OX4758PP"
"39",0.730345151971488,"correct","happy",39,"OX4758PP"
"32",0.277272330692163,"correct","happy",32,"OX4758PP"
"5",0.589291027889888,"false","sad",5,"OX4758PP"
"35",0.461922296653722,"correct","happy",35,"OX4758PP"
"28",0.417598197581566,"false","sad",28,"OX4758PP"
"30",NA,NA,"sad",30,"OX4758PP"
"48",1.26632498883601,"false","happy",48,"OX4758PP"
"15",0.790894558746306,"false","sad",15,"OX4758PP"
"44",0.317383133830885,"correct","happy",44,"OX4758PP"
"8",0.483540513386684,"correct","sad",8,"OX4758PP"
"50",0.318167940237376,"correct","happy",50,"OX4758PP"
"19",0.0964704359803181,"correct","sad",19,"OX4758PP"
"17",0.202157272181184,"correct","sad",17,"OX4758PP"
"33",0.680131823467404,"correct","happy",33,"OX4758PP"
"47",0.17978143486689,"correct","happy",47,"OX4758PP"
"18",0.369018947734163,"correct","sad",18,"OX4758PP"
"31",0.123497359353064,"correct","happy",31,"OX4758PP"
"10",0.716603930151597,"false","sad",10,"OX4758PP"
"26",0.644473978795372,"correct","sad",26,"OX4758PP"
"27",0.751472449227723,"correct","sad",27,"OX4758PP"
"57",0.208636086072983,"false","happy",57,"OX4758PP"
"310",1.05333194668788,"correct","sad",3,"OX4758PP"
"60",0.513201059178408,"correct","happy",60,"OX4758PP"
"23",0.133648689613119,"false","sad",23,"OX4758PP"
"37",0.606432407627416,"false","happy",37,"OX4758PP"
"42",0.132533155600359,"correct","happy",42,"OX4758PP"
"54",0.100788658795156,"false","happy",54,"OX4758PP"
"34",0.140938027123383,"correct","happy",34,"OX4758PP"
"52",0.682692058269545,"correct","happy",52,"OX4758PP"
"55",0.782839886787303,"correct","happy",55,"OX4758PP"
"53",0.330169976839936,"correct","happy",53,"OX4758PP"
"410",1.05024065996199,"correct","sad",4,"OX4758PP"
"24",0.34141955973876,"correct","sad",24,"OX4758PP"
"41",1.28740985741835,"correct","happy",41,"OX4758PP"
"6",0.156817614940469,"correct","sad",6,"OX4758PP"
"29",0.288883339372848,"correct","sad",29,"OX4758PP"
"21",1.45657204295425,"correct","sad",21,"OX4758PP"
"110",0.408250609231295,"correct","sad",1,"OX4758PP"
"25",0.182604005956479,"false","sad",25,"OX4758PP"
"59",0.236444747844793,"correct","happy",59,"OX4758PP"
"56",0.266452563524417,"correct","happy",56,"OX4758PP"
"13",0.603548912346603,"correct","sad",13,"OX4758PP"
"40",0.241273393795925,"correct","happy",40,"OX4758PP"
"20",0.693450696782605,"false","sad",20,"OX4758PP"
"38",0.177059327906961,"correct","happy",38,"OX4758PP"
"16",1.07885540251893,"correct","sad",16,"OX4758PP"
"9",0.523110092846243,"false","sad",9,"OX4758PP"
"49",0.122159382587648,"correct","happy",49,"OX4758PP"
"22",0.526273708160274,"false","sad",22,"OX4758PP"
"45",0.452493241081023,"correct","happy",45,"OX4758PP"
"12",0.352638089930058,"correct","sad",12,"OX4758PP"
"43",0.164993842962345,"correct","happy",43,"OX4758PP"
"210",0.382496386778006,"correct","sad",2,"OX4758PP"
"46",0.86224930870145,"correct","happy",46,"OX4758PP"
"36",1.11275451960483,"correct","happy",36,"OX4758PP"
"111",NA,NA,NA,NA,"OX4758PP"
"211",NA,NA,NA,NA,"OX4758PP"
