"","rt","response","stim","trial_num","code"
"1",NA,NA,NA,NA,"CD6683HD"
"2",NA,NA,NA,NA,"CD6683HD"
"3",NA,NA,NA,NA,"CD6683HD"
"4",NA,NA,NA,NA,"CD6683HD"
"28",0.217074393284726,"correct","sad",28,"CD6683HD"
"41",0.180289251023919,"correct","happy",41,"CD6683HD"
"32",0.4391438462419,"false","happy",32,"CD6683HD"
"12",0.462327677515062,"correct","sad",12,"CD6683HD"
"18",0.272303349236004,"correct","sad",18,"CD6683HD"
"46",0.384144804948387,"correct","happy",46,"CD6683HD"
"45",0.105245083507986,"correct","happy",45,"CD6683HD"
"27",0.152753099203049,"false","sad",27,"CD6683HD"
"210",1.02430365561658,"correct","sad",2,"CD6683HD"
"36",0.556002052061562,"false","happy",36,"CD6683HD"
"50",0.576424878589702,"false","happy",50,"CD6683HD"
"56",0.411059807699569,"correct","happy",56,"CD6683HD"
"8",0.354401614633939,"correct","sad",8,"CD6683HD"
"16",0.379962125474684,"correct","sad",16,"CD6683HD"
"410",0.30890490826313,"correct","sad",4,"CD6683HD"
"49",0.327115054794819,"false","happy",49,"CD6683HD"
"22",0.694866738409465,"correct","sad",22,"CD6683HD"
"54",0.166808563577165,"correct","happy",54,"CD6683HD"
"35",0.230730603460059,"correct","happy",35,"CD6683HD"
"17",0.64181312962764,"correct","sad",17,"CD6683HD"
"110",0.24819940417774,"correct","sad",1,"CD6683HD"
"26",NA,NA,"sad",26,"CD6683HD"
"31",0.408175351377973,"correct","happy",31,"CD6683HD"
"19",0.841481597565309,"correct","sad",19,"CD6683HD"
"15",0.3253818235554,"correct","sad",15,"CD6683HD"
"30",0.836877788543273,"correct","sad",30,"CD6683HD"
"33",0.180460527837254,"correct","happy",33,"CD6683HD"
"6",0.160496035972393,"false","sad",6,"CD6683HD"
"51",1.28800537779754,"false","happy",51,"CD6683HD"
"10",0.551547668039516,"false","sad",10,"CD6683HD"
"34",0.387825905996859,"correct","happy",34,"CD6683HD"
"310",0.313350195061639,"correct","sad",3,"CD6683HD"
"39",0.878084240809887,"false","happy",39,"CD6683HD"
"5",0.364525692316115,"false","sad",5,"CD6683HD"
"21",0.289140507843328,"correct","sad",21,"CD6683HD"
"20",0.334652479006647,"correct","sad",20,"CD6683HD"
"47",0.499588035958776,"correct","happy",47,"CD6683HD"
"25",0.628550493260377,"false","sad",25,"CD6683HD"
"38",0.502789531258746,"correct","happy",38,"CD6683HD"
"11",1.27720095333857,"correct","sad",11,"CD6683HD"
"48",1.30574453199627,"correct","happy",48,"CD6683HD"
"40",0.821579153657692,"correct","happy",40,"CD6683HD"
"13",0.931503633798525,"correct","sad",13,"CD6683HD"
"44",1.33735678741317,"correct","happy",44,"CD6683HD"
"59",0.4299152967469,"correct","happy",59,"CD6683HD"
"57",NA,NA,"happy",57,"CD6683HD"
"53",0.252265673395377,"correct","happy",53,"CD6683HD"
"14",NA,NA,"sad",14,"CD6683HD"
"58",0.665030261010341,"false","happy",58,"CD6683HD"
"55",0.827265640510623,"false","happy",55,"CD6683HD"
"43",0.259927016537278,"correct","happy",43,"CD6683HD"
"29",0.116212541643963,"correct","sad",29,"CD6683HD"
"52",0.690923316950042,"false","happy",52,"CD6683HD"
"24",0.756775412646859,"false","sad",24,"CD6683HD"
"42",0.286856239272055,"false","happy",42,"CD6683HD"
"37",0.180320151041606,"false","happy",37,"CD6683HD"
"60",0.167157422034419,"correct","happy",60,"CD6683HD"
"23",0.504248942033964,"correct","sad",23,"CD6683HD"
"9",0.11169891163557,"correct","sad",9,"CD6683HD"
"7",0.0817870930264989,"correct","sad",7,"CD6683HD"
"111",NA,NA,NA,NA,"CD6683HD"
"211",NA,NA,NA,NA,"CD6683HD"
