"","rt","response","stim","trial_num","code"
"1",NA,NA,NA,NA,"GD2658CC"
"2",NA,NA,NA,NA,"GD2658CC"
"3",NA,NA,NA,NA,"GD2658CC"
"4",NA,NA,NA,NA,"GD2658CC"
"5",1.17487544337763,"correct","sad",5,"GD2658CC"
"16",0.126818279339084,"correct","sad",16,"GD2658CC"
"52",0.318747008987676,"correct","happy",52,"GD2658CC"
"11",0.142880723162658,"correct","sad",11,"GD2658CC"
"33",0.195991743012522,"correct","happy",33,"GD2658CC"
"44",0.186653722487534,"correct","happy",44,"GD2658CC"
"18",0.959374624546653,"correct","sad",18,"GD2658CC"
"110",0.194545630890595,"correct","sad",1,"GD2658CC"
"10",0.130962536272784,"correct","sad",10,"GD2658CC"
"29",0.146686433713034,"correct","sad",29,"GD2658CC"
"42",0.312548415608082,"correct","happy",42,"GD2658CC"
"55",0.230899046223808,"correct","happy",55,"GD2658CC"
"34",0.342156030293071,"false","happy",34,"GD2658CC"
"17",NA,NA,"sad",17,"GD2658CC"
"60",0.239124036679621,"correct","happy",60,"GD2658CC"
"12",0.705924352594366,"correct","sad",12,"GD2658CC"
"13",0.122771101642989,"false","sad",13,"GD2658CC"
"41",0.783813621756683,"correct","happy",41,"GD2658CC"
"25",NA,NA,"sad",25,"GD2658CC"
"36",0.153106404456071,"correct","happy",36,"GD2658CC"
"54",0.306874063928956,"correct","happy",54,"GD2658CC"
"27",NA,NA,"sad",27,"GD2658CC"
"49",0.354621259246274,"correct","happy",49,"GD2658CC"
"6",1.17732481557685,"false","sad",6,"GD2658CC"
"8",1.31171848224712,"false","sad",8,"GD2658CC"
"38",0.256185237564757,"correct","happy",38,"GD2658CC"
"57",0.189546367097836,"correct","happy",57,"GD2658CC"
"53",0.192427421034389,"false","happy",53,"GD2658CC"
"58",0.278699452619649,"correct","happy",58,"GD2658CC"
"48",0.494720833210069,"correct","happy",48,"GD2658CC"
"31",0.356797873799927,"correct","happy",31,"GD2658CC"
"47",0.204998919875997,"correct","happy",47,"GD2658CC"
"15",1.14096321523838,"false","sad",15,"GD2658CC"
"40",0.64567642490725,"correct","happy",40,"GD2658CC"
"59",0.302028313195791,"correct","happy",59,"GD2658CC"
"32",0.229003288551938,"correct","happy",32,"GD2658CC"
"46",0.20663760819439,"correct","happy",46,"GD2658CC"
"56",0.203780134935431,"correct","happy",56,"GD2658CC"
"51",0.266636118652164,"false","happy",51,"GD2658CC"
"39",0.43179298608438,"correct","happy",39,"GD2658CC"
"37",0.915510149454145,"false","happy",37,"GD2658CC"
"50",1.04969027635452,"correct","happy",50,"GD2658CC"
"23",0.392199864087257,"false","sad",23,"GD2658CC"
"24",1.05803802264074,"correct","sad",24,"GD2658CC"
"7",0.124640704633384,"correct","sad",7,"GD2658CC"
"35",0.592972763861211,"false","happy",35,"GD2658CC"
"26",0.443412763457348,"false","sad",26,"GD2658CC"
"43",0.118419678961547,"correct","happy",43,"GD2658CC"
"310",0.293617940027414,"correct","sad",3,"GD2658CC"
"410",0.139425977666327,"correct","sad",4,"GD2658CC"
"28",0.709095678182756,"correct","sad",28,"GD2658CC"
"30",0.51832548512972,"correct","sad",30,"GD2658CC"
"22",0.345471635290036,"correct","sad",22,"GD2658CC"
"20",0.38671519057335,"correct","sad",20,"GD2658CC"
"14",1.39522389581361,"false","sad",14,"GD2658CC"
"21",0.587947264325486,"correct","sad",21,"GD2658CC"
"210",0.237897152388013,"false","sad",2,"GD2658CC"
"45",0.194315158945659,"correct","happy",45,"GD2658CC"
"9",0.227984258801256,"correct","sad",9,"GD2658CC"
"19",0.272111089904417,"false","sad",19,"GD2658CC"
"111",NA,NA,NA,NA,"GD2658CC"
"211",NA,NA,NA,NA,"GD2658CC"
