"","rt","response","stim","trial_num","code"
"1",NA,NA,NA,NA,"TZ3985LO"
"2",NA,NA,NA,NA,"TZ3985LO"
"3",NA,NA,NA,NA,"TZ3985LO"
"4",NA,NA,NA,NA,"TZ3985LO"
"48",0.400592110782324,"correct","happy",48,"TZ3985LO"
"37",0.259519677083683,"correct","happy",37,"TZ3985LO"
"210",0.5730453826334,"correct","sad",2,"TZ3985LO"
"31",0.438348280411681,"correct","happy",31,"TZ3985LO"
"55",0.802539352905313,"correct","happy",55,"TZ3985LO"
"52",0.180235069484429,"false","happy",52,"TZ3985LO"
"29",0.730717728989834,"correct","sad",29,"TZ3985LO"
"33",0.359806396267601,"correct","happy",33,"TZ3985LO"
"23",0.233143690995075,"correct","sad",23,"TZ3985LO"
"58",1.00772124524432,"correct","happy",58,"TZ3985LO"
"16",0.303566944589591,"correct","sad",16,"TZ3985LO"
"54",0.465781280090444,"false","happy",54,"TZ3985LO"
"50",0.218599691121538,"correct","happy",50,"TZ3985LO"
"18",0.283586761726419,"correct","sad",18,"TZ3985LO"
"5",0.425407469491711,"correct","sad",5,"TZ3985LO"
"43",0.202663207749322,"correct","happy",43,"TZ3985LO"
"19",0.290275689123864,"false","sad",19,"TZ3985LO"
"14",NA,NA,"sad",14,"TZ3985LO"
"60",0.297389208312226,"correct","happy",60,"TZ3985LO"
"42",0.245086427966619,"correct","happy",42,"TZ3985LO"
"51",0.392340181191184,"false","happy",51,"TZ3985LO"
"56",1.13427660128607,"correct","happy",56,"TZ3985LO"
"36",0.639515932753571,"correct","happy",36,"TZ3985LO"
"8",0.0976250550381756,"correct","sad",8,"TZ3985LO"
"41",0.465370964981657,"correct","happy",41,"TZ3985LO"
"21",1.48142874640265,"false","sad",21,"TZ3985LO"
"44",0.683417352410201,"correct","happy",44,"TZ3985LO"
"57",0.186078372228853,"correct","happy",57,"TZ3985LO"
"110",0.260979058730847,"correct","sad",1,"TZ3985LO"
"26",0.498590048264555,"false","sad",26,"TZ3985LO"
"53",0.222683098923024,"correct","happy",53,"TZ3985LO"
"20",0.236538670261231,"false","sad",20,"TZ3985LO"
"310",0.872846107793247,"correct","sad",3,"TZ3985LO"
"6",0.396495305707019,"false","sad",6,"TZ3985LO"
"39",0.109358451427964,"correct","happy",39,"TZ3985LO"
"38",0.20281679214855,"correct","happy",38,"TZ3985LO"
"9",0.107052586024805,"correct","sad",9,"TZ3985LO"
"10",0.76275242462291,"false","sad",10,"TZ3985LO"
"15",0.739893896474791,"correct","sad",15,"TZ3985LO"
"13",0.190072469720454,"correct","sad",13,"TZ3985LO"
"22",0.465674030121042,"false","sad",22,"TZ3985LO"
"25",0.344364708744042,"correct","sad",25,"TZ3985LO"
"59",0.104622625606844,"correct","happy",59,"TZ3985LO"
"40",0.887126145825795,"correct","happy",40,"TZ3985LO"
"11",0.168820637031621,"false","sad",11,"TZ3985LO"
"7",0.942175713612391,"correct","sad",7,"TZ3985LO"
"12",0.373096731289776,"correct","sad",12,"TZ3985LO"
"34",0.196866500323991,"correct","happy",34,"TZ3985LO"
"27",0.393340463827264,"correct","sad",27,"TZ3985LO"
"49",0.11088729414673,"correct","happy",49,"TZ3985LO"
"17",0.229791626668156,"correct","sad",17,"TZ3985LO"
"24",1.15413997697544,"correct","sad",24,"TZ3985LO"
"410",0.261197400394225,"correct","sad",4,"TZ3985LO"
"28",0.26297108296461,"correct","sad",28,"TZ3985LO"
"46",0.327815787396259,"correct","happy",46,"TZ3985LO"
"47",0.997703684801568,"correct","happy",47,"TZ3985LO"
"35",0.134567639045088,"false","happy",35,"TZ3985LO"
"45",1.00572309001367,"correct","happy",45,"TZ3985LO"
"30",0.241911198410961,"correct","sad",30,"TZ3985LO"
"32",0.3976848759301,"correct","happy",32,"TZ3985LO"
"111",NA,NA,NA,NA,"TZ3985LO"
"211",NA,NA,NA,NA,"TZ3985LO"
