"","rt","response","stim","trial_num","code"
"1",NA,NA,NA,NA,"CZ9713HN"
"2",NA,NA,NA,NA,"CZ9713HN"
"3",NA,NA,NA,NA,"CZ9713HN"
"4",NA,NA,NA,NA,"CZ9713HN"
"42",0.224012900277699,"correct","happy",42,"CZ9713HN"
"58",0.74111633889102,"correct","happy",58,"CZ9713HN"
"28",0.289288370741355,"false","sad",28,"CZ9713HN"
"29",0.270805743133844,"correct","sad",29,"CZ9713HN"
"27",0.414589542819335,"false","sad",27,"CZ9713HN"
"53",0.401590185212212,"correct","happy",53,"CZ9713HN"
"21",0.254384577851607,"false","sad",21,"CZ9713HN"
"18",0.585066049401497,"correct","sad",18,"CZ9713HN"
"7",0.739680563601868,"correct","sad",7,"CZ9713HN"
"5",0.124076787626945,"correct","sad",5,"CZ9713HN"
"43",NA,NA,"happy",43,"CZ9713HN"
"210",0.227795419295929,"correct","sad",2,"CZ9713HN"
"25",0.665366293137336,"correct","sad",25,"CZ9713HN"
"11",NA,NA,"sad",11,"CZ9713HN"
"40",NA,NA,"happy",40,"CZ9713HN"
"26",0.105708292973838,"false","sad",26,"CZ9713HN"
"55",0.346056165421148,"correct","happy",55,"CZ9713HN"
"310",0.251256870854128,"false","sad",3,"CZ9713HN"
"46",0.211206799429499,"correct","happy",46,"CZ9713HN"
"37",0.250440050096198,"correct","happy",37,"CZ9713HN"
"6",0.157419480015234,"correct","sad",6,"CZ9713HN"
"32",0.720528352575391,"correct","happy",32,"CZ9713HN"
"8",0.339183887247077,"correct","sad",8,"CZ9713HN"
"10",1.25880468006675,"false","sad",10,"CZ9713HN"
"34",0.553463290940458,"false","happy",34,"CZ9713HN"
"110",0.463168411893095,"correct","sad",1,"CZ9713HN"
"23",0.109056201117518,"correct","sad",23,"CZ9713HN"
"31",0.809151749141676,"false","happy",31,"CZ9713HN"
"14",0.454193605053677,"correct","sad",14,"CZ9713HN"
"48",0.319388597377429,"correct","happy",48,"CZ9713HN"
"13",0.0839871327247825,"correct","sad",13,"CZ9713HN"
"22",0.764614217186151,"correct","sad",22,"CZ9713HN"
"20",0.346090642460105,"false","sad",20,"CZ9713HN"
"41",0.617613344482533,"correct","happy",41,"CZ9713HN"
"57",0.320634957125239,"false","happy",57,"CZ9713HN"
"54",0.909350211315763,"correct","happy",54,"CZ9713HN"
"9",0.863588150972587,"false","sad",9,"CZ9713HN"
"60",0.890041258800556,"correct","happy",60,"CZ9713HN"
"51",0.230305805359293,"correct","happy",51,"CZ9713HN"
"39",0.248903416192682,"correct","happy",39,"CZ9713HN"
"45",0.195706973922943,"correct","happy",45,"CZ9713HN"
"12",1.03056178614436,"false","sad",12,"CZ9713HN"
"19",0.393875454689224,"false","sad",19,"CZ9713HN"
"59",0.655030072282829,"correct","happy",59,"CZ9713HN"
"47",0.340492448814971,"correct","happy",47,"CZ9713HN"
"33",0.312007570618192,"correct","happy",33,"CZ9713HN"
"50",0.366840275844163,"correct","happy",50,"CZ9713HN"
"49",0.258243421324091,"correct","happy",49,"CZ9713HN"
"56",0.885064472117651,"correct","happy",56,"CZ9713HN"
"44",0.642674521372525,"correct","happy",44,"CZ9713HN"
"52",0.225696343613027,"correct","happy",52,"CZ9713HN"
"38",0.169144575887546,"correct","happy",38,"CZ9713HN"
"17",0.549848662406641,"correct","sad",17,"CZ9713HN"
"35",0.609762073967046,"correct","happy",35,"CZ9713HN"
"36",0.448469138373116,"false","happy",36,"CZ9713HN"
"16",0.197098095529656,"correct","sad",16,"CZ9713HN"
"30",1.1505140206969,"false","sad",30,"CZ9713HN"
"24",0.18085004804307,"correct","sad",24,"CZ9713HN"
"410",0.549479898970644,"correct","sad",4,"CZ9713HN"
"15",1.0332118118267,"false","sad",15,"CZ9713HN"
"111",NA,NA,NA,NA,"CZ9713HN"
"211",NA,NA,NA,NA,"CZ9713HN"
