"","rt","response","stim","trial_num","code"
"1",NA,NA,NA,NA,"MV4254AM"
"2",NA,NA,NA,NA,"MV4254AM"
"3",NA,NA,NA,NA,"MV4254AM"
"4",NA,NA,NA,NA,"MV4254AM"
"33",0.953539107335528,"correct","happy",33,"MV4254AM"
"34",0.268772748644177,"false","happy",34,"MV4254AM"
"210",0.281848850515505,"correct","sad",2,"MV4254AM"
"36",0.594903458509105,"correct","happy",36,"MV4254AM"
"58",0.410176061830988,"correct","happy",58,"MV4254AM"
"56",0.883752567204886,"correct","happy",56,"MV4254AM"
"50",0.895080080870245,"correct","happy",50,"MV4254AM"
"40",0.351159972156359,"correct","happy",40,"MV4254AM"
"60",0.120140170370614,"correct","happy",60,"MV4254AM"
"41",0.315395496248803,"correct","happy",41,"MV4254AM"
"55",0.313214668228049,"correct","happy",55,"MV4254AM"
"7",NA,NA,"sad",7,"MV4254AM"
"42",0.698130981574737,"false","happy",42,"MV4254AM"
"44",1.01081100912851,"correct","happy",44,"MV4254AM"
"35",0.751811137009667,"false","happy",35,"MV4254AM"
"310",0.246628693223678,"correct","sad",3,"MV4254AM"
"12",0.116245976124944,"false","sad",12,"MV4254AM"
"32",0.601736763813627,"correct","happy",32,"MV4254AM"
"43",0.185285377977868,"correct","happy",43,"MV4254AM"
"26",0.119784856525138,"false","sad",26,"MV4254AM"
"38",0.189422707022365,"correct","happy",38,"MV4254AM"
"8",0.424259139870997,"false","sad",8,"MV4254AM"
"25",0.174940815269214,"correct","sad",25,"MV4254AM"
"6",1.29053819408032,"false","sad",6,"MV4254AM"
"9",0.0822759693691437,"correct","sad",9,"MV4254AM"
"19",0.325145536507953,"false","sad",19,"MV4254AM"
"57",0.348870042539486,"correct","happy",57,"MV4254AM"
"14",0.701521387771886,"false","sad",14,"MV4254AM"
"49",0.170591162742152,"false","happy",49,"MV4254AM"
"10",1.09442689581273,"false","sad",10,"MV4254AM"
"45",0.233837383840705,"correct","happy",45,"MV4254AM"
"24",0.641433773962846,"false","sad",24,"MV4254AM"
"11",NA,NA,"sad",11,"MV4254AM"
"18",0.10851779692167,"false","sad",18,"MV4254AM"
"13",0.790136171797638,"false","sad",13,"MV4254AM"
"39",0.661555410450463,"correct","happy",39,"MV4254AM"
"23",0.415340331241492,"correct","sad",23,"MV4254AM"
"16",0.659546475184543,"correct","sad",16,"MV4254AM"
"31",0.488598175566056,"correct","happy",31,"MV4254AM"
"5",0.637105885084388,"false","sad",5,"MV4254AM"
"54",0.409295425979684,"correct","happy",54,"MV4254AM"
"51",0.831588690996365,"correct","happy",51,"MV4254AM"
"27",1.19054715721154,"false","sad",27,"MV4254AM"
"30",0.226126010834722,"false","sad",30,"MV4254AM"
"15",0.369997705503241,"correct","sad",15,"MV4254AM"
"37",0.275030675221107,"correct","happy",37,"MV4254AM"
"29",0.415680567118061,"correct","sad",29,"MV4254AM"
"47",0.25296776259093,"false","happy",47,"MV4254AM"
"46",0.343406566037653,"correct","happy",46,"MV4254AM"
"17",0.172912870301946,"false","sad",17,"MV4254AM"
"28",NA,NA,"sad",28,"MV4254AM"
"20",NA,NA,"sad",20,"MV4254AM"
"110",0.552192947639389,"correct","sad",1,"MV4254AM"
"21",0.664287277771765,"correct","sad",21,"MV4254AM"
"410",0.446179346979361,"false","sad",4,"MV4254AM"
"48",0.783740137836425,"false","happy",48,"MV4254AM"
"53",0.0684345846782073,"correct","happy",53,"MV4254AM"
"22",0.108986067515695,"false","sad",22,"MV4254AM"
"52",0.554150587953331,"correct","happy",52,"MV4254AM"
"59",0.345510694240446,"false","happy",59,"MV4254AM"
"111",NA,NA,NA,NA,"MV4254AM"
"211",NA,NA,NA,NA,"MV4254AM"
