"","rt","response","stim","trial_num","code"
"1",NA,NA,NA,NA,"HF8265BJ"
"2",NA,NA,NA,NA,"HF8265BJ"
"3",NA,NA,NA,NA,"HF8265BJ"
"4",NA,NA,NA,NA,"HF8265BJ"
"9",0.366040398140133,"correct","sad",9,"HF8265BJ"
"15",0.251178988507735,"correct","sad",15,"HF8265BJ"
"48",0.156811333219384,"correct","happy",48,"HF8265BJ"
"55",1.19626911044411,"correct","happy",55,"HF8265BJ"
"29",0.540435773139585,"false","sad",29,"HF8265BJ"
"21",0.961958576693056,"correct","sad",21,"HF8265BJ"
"11",1.07503405673733,"correct","sad",11,"HF8265BJ"
"110",0.239065391171327,"correct","sad",1,"HF8265BJ"
"7",1.35918989165527,"correct","sad",7,"HF8265BJ"
"210",0.128047893853162,"correct","sad",2,"HF8265BJ"
"45",0.643806706690702,"correct","happy",45,"HF8265BJ"
"51",0.372758673163133,"false","happy",51,"HF8265BJ"
"47",0.670904473359303,"false","happy",47,"HF8265BJ"
"310",0.780405516648288,"correct","sad",3,"HF8265BJ"
"30",0.872341257711462,"correct","sad",30,"HF8265BJ"
"12",1.10484702000465,"false","sad",12,"HF8265BJ"
"17",0.682922597243595,"false","sad",17,"HF8265BJ"
"59",0.347039910474447,"correct","happy",59,"HF8265BJ"
"31",0.244972293077565,"false","happy",31,"HF8265BJ"
"18",0.528291454551738,"false","sad",18,"HF8265BJ"
"14",0.212441409670696,"false","sad",14,"HF8265BJ"
"22",0.567578617328163,"correct","sad",22,"HF8265BJ"
"19",0.120165657728944,"correct","sad",19,"HF8265BJ"
"410",0.986129016449107,"correct","sad",4,"HF8265BJ"
"6",0.200977665009987,"correct","sad",6,"HF8265BJ"
"23",0.737444561379423,"correct","sad",23,"HF8265BJ"
"20",NA,NA,"sad",20,"HF8265BJ"
"26",0.346811112218776,"correct","sad",26,"HF8265BJ"
"41",0.182455700435568,"correct","happy",41,"HF8265BJ"
"24",0.360546849624415,"correct","sad",24,"HF8265BJ"
"37",0.739843976674761,"correct","happy",37,"HF8265BJ"
"16",0.933146046493729,"false","sad",16,"HF8265BJ"
"43",NA,NA,"happy",43,"HF8265BJ"
"35",0.763868245813622,"false","happy",35,"HF8265BJ"
"57",0.267797210017031,"correct","happy",57,"HF8265BJ"
"60",0.259666998794433,"correct","happy",60,"HF8265BJ"
"53",0.388789388445845,"false","happy",53,"HF8265BJ"
"44",1.15613438748858,"correct","happy",44,"HF8265BJ"
"49",0.130171683894892,"correct","happy",49,"HF8265BJ"
"40",0.414000831040548,"correct","happy",40,"HF8265BJ"
"25",0.564228925239901,"correct","sad",25,"HF8265BJ"
"42",0.312788702746777,"correct","happy",42,"HF8265BJ"
"33",NA,NA,"happy",33,"HF8265BJ"
"5",0.484669057661467,"correct","sad",5,"HF8265BJ"
"54",0.248299112977623,"correct","happy",54,"HF8265BJ"
"10",NA,NA,"sad",10,"HF8265BJ"
"32",0.20494664488332,"false","happy",32,"HF8265BJ"
"38",0.206498992150887,"false","happy",38,"HF8265BJ"
"50",0.122659970437483,"correct","happy",50,"HF8265BJ"
"56",0.197349857190937,"correct","happy",56,"HF8265BJ"
"28",0.443024367954266,"correct","sad",28,"HF8265BJ"
"27",0.248071639309485,"false","sad",27,"HF8265BJ"
"46",0.723909336278512,"correct","happy",46,"HF8265BJ"
"52",0.284968700534618,"false","happy",52,"HF8265BJ"
"36",0.990468492369054,"false","happy",36,"HF8265BJ"
"58",0.161075827773261,"correct","happy",58,"HF8265BJ"
"8",0.232836342535816,"correct","sad",8,"HF8265BJ"
"34",0.525768845776306,"correct","happy",34,"HF8265BJ"
"13",0.283467591015545,"correct","sad",13,"HF8265BJ"
"39",0.562980660344525,"correct","happy",39,"HF8265BJ"
"111",NA,NA,NA,NA,"HF8265BJ"
"211",NA,NA,NA,NA,"HF8265BJ"
