"","rt","response","stim","trial_num","code"
"1",NA,NA,NA,NA,"FS8684UG"
"2",NA,NA,NA,NA,"FS8684UG"
"3",NA,NA,NA,NA,"FS8684UG"
"4",NA,NA,NA,NA,"FS8684UG"
"46",0.53518973431425,"false","happy",46,"FS8684UG"
"56",0.580874746693174,"correct","happy",56,"FS8684UG"
"19",0.325186143317508,"false","sad",19,"FS8684UG"
"210",0.525893552937436,"correct","sad",2,"FS8684UG"
"54",1.05507038624876,"correct","happy",54,"FS8684UG"
"18",0.211584060054058,"correct","sad",18,"FS8684UG"
"38",0.0798049406810064,"correct","happy",38,"FS8684UG"
"43",0.434307871475558,"correct","happy",43,"FS8684UG"
"14",0.35644396642569,"correct","sad",14,"FS8684UG"
"310",0.0840937647083929,"correct","sad",3,"FS8684UG"
"24",0.367039505350538,"correct","sad",24,"FS8684UG"
"27",0.719157210013374,"correct","sad",27,"FS8684UG"
"25",0.154011407420926,"correct","sad",25,"FS8684UG"
"44",NA,NA,"happy",44,"FS8684UG"
"55",0.196329006814155,"correct","happy",55,"FS8684UG"
"57",1.06720144404071,"correct","happy",57,"FS8684UG"
"20",0.253192650374202,"correct","sad",20,"FS8684UG"
"60",0.573214140022876,"correct","happy",60,"FS8684UG"
"10",NA,NA,"sad",10,"FS8684UG"
"11",0.152686998406399,"false","sad",11,"FS8684UG"
"36",0.797051834500834,"correct","happy",36,"FS8684UG"
"59",0.218038165816226,"correct","happy",59,"FS8684UG"
"50",0.350557110763333,"correct","happy",50,"FS8684UG"
"35",NA,NA,"happy",35,"FS8684UG"
"26",0.651657308026611,"correct","sad",26,"FS8684UG"
"47",0.183344827162596,"correct","happy",47,"FS8684UG"
"45",0.394772960325985,"correct","happy",45,"FS8684UG"
"28",0.18815840006094,"correct","sad",28,"FS8684UG"
"16",0.217799348268851,"correct","sad",16,"FS8684UG"
"17",0.661824793137499,"correct","sad",17,"FS8684UG"
"23",0.392435496510431,"false","sad",23,"FS8684UG"
"7",0.311159720544187,"false","sad",7,"FS8684UG"
"30",0.961812617142613,"false","sad",30,"FS8684UG"
"52",0.213038979660303,"correct","happy",52,"FS8684UG"
"48",0.85768579981609,"correct","happy",48,"FS8684UG"
"15",0.427720781396148,"false","sad",15,"FS8684UG"
"49",0.750995936567623,"false","happy",49,"FS8684UG"
"6",0.953271091965599,"correct","sad",6,"FS8684UG"
"41",0.319040464143977,"correct","happy",41,"FS8684UG"
"53",0.268517898776394,"false","happy",53,"FS8684UG"
"31",0.242831054141776,"correct","happy",31,"FS8684UG"
"110",1.27441100345049,"correct","sad",1,"FS8684UG"
"9",0.203774144478867,"correct","sad",9,"FS8684UG"
"5",0.480891423831757,"correct","sad",5,"FS8684UG"
"34",0.106246336110416,"correct","happy",34,"FS8684UG"
"58",0.141364150250145,"correct","happy",58,"FS8684UG"
"39",0.355929863344553,"correct","happy",39,"FS8684UG"
"22",0.187654142303122,"correct","sad",22,"FS8684UG"
"410",0.973912097992553,"correct","sad",4,"FS8684UG"
"8",0.507934899795912,"false","sad",8,"FS8684UG"
"12",0.246383702856589,"false","sad",12,"FS8684UG"
"42",0.992651327273393,"correct","happy",42,"FS8684UG"
"40",0.537751310824877,"correct","happy",40,"FS8684UG"
"51",0.197845792743099,"false","happy",51,"FS8684UG"
"37",0.307651329295946,"false","happy",37,"FS8684UG"
"33",0.501407112963691,"correct","happy",33,"FS8684UG"
"29",0.498399499222539,"false","sad",29,"FS8684UG"
"13",0.0793743013116134,"correct","sad",13,"FS8684UG"
"32",0.435884314827493,"false","happy",32,"FS8684UG"
"21",0.26421835877312,"correct","sad",21,"FS8684UG"
"111",NA,NA,NA,NA,"FS8684UG"
"211",NA,NA,NA,NA,"FS8684UG"
