"","rt","response","stim","trial_num","code"
"1",NA,NA,NA,NA,"FE3121DZ"
"2",NA,NA,NA,NA,"FE3121DZ"
"3",NA,NA,NA,NA,"FE3121DZ"
"4",NA,NA,NA,NA,"FE3121DZ"
"37",0.241743851164825,"correct","happy",37,"FE3121DZ"
"13",0.369348581812516,"correct","sad",13,"FE3121DZ"
"36",0.456784497271175,"correct","happy",36,"FE3121DZ"
"8",1.48414540949267,"false","sad",8,"FE3121DZ"
"26",0.15547836112049,"correct","sad",26,"FE3121DZ"
"34",0.239225878816168,"correct","happy",34,"FE3121DZ"
"40",1.17801475906923,"correct","happy",40,"FE3121DZ"
"10",0.596971016363158,"false","sad",10,"FE3121DZ"
"58",0.356396260391697,"correct","happy",58,"FE3121DZ"
"32",0.534225324029637,"correct","happy",32,"FE3121DZ"
"16",0.353630909996517,"correct","sad",16,"FE3121DZ"
"310",0.253143748517934,"correct","sad",3,"FE3121DZ"
"45",0.210265488034436,"correct","happy",45,"FE3121DZ"
"54",0.122604930150074,"correct","happy",54,"FE3121DZ"
"22",0.373679146811267,"correct","sad",22,"FE3121DZ"
"57",0.317519019057639,"correct","happy",57,"FE3121DZ"
"15",0.562329629516019,"false","sad",15,"FE3121DZ"
"41",0.183617552299537,"correct","happy",41,"FE3121DZ"
"18",0.551318876417599,"correct","sad",18,"FE3121DZ"
"38",0.284554040179114,"correct","happy",38,"FE3121DZ"
"21",0.572326903682297,"correct","sad",21,"FE3121DZ"
"110",0.160430461339369,"correct","sad",1,"FE3121DZ"
"28",0.674610378917785,"false","sad",28,"FE3121DZ"
"17",NA,NA,"sad",17,"FE3121DZ"
"56",0.54593482837827,"correct","happy",56,"FE3121DZ"
"48",0.483620997862095,"correct","happy",48,"FE3121DZ"
"25",0.166838696415015,"correct","sad",25,"FE3121DZ"
"27",0.157495264891323,"false","sad",27,"FE3121DZ"
"29",0.351921467323113,"correct","sad",29,"FE3121DZ"
"44",0.230658322984808,"correct","happy",44,"FE3121DZ"
"52",0.269858722158208,"false","happy",52,"FE3121DZ"
"12",1.21212243133451,"correct","sad",12,"FE3121DZ"
"14",0.759575027077595,"false","sad",14,"FE3121DZ"
"35",0.0753976964950954,"correct","happy",35,"FE3121DZ"
"31",1.12291652182422,"correct","happy",31,"FE3121DZ"
"47",0.257214858278039,"correct","happy",47,"FE3121DZ"
"50",NA,NA,"happy",50,"FE3121DZ"
"53",0.135303096629294,"correct","happy",53,"FE3121DZ"
"210",0.178822930108364,"false","sad",2,"FE3121DZ"
"33",0.267558494207021,"correct","happy",33,"FE3121DZ"
"23",0.172238214216035,"false","sad",23,"FE3121DZ"
"7",0.138676981121586,"false","sad",7,"FE3121DZ"
"30",0.1373616870198,"false","sad",30,"FE3121DZ"
"49",0.225032821644311,"false","happy",49,"FE3121DZ"
"59",0.738781283695677,"correct","happy",59,"FE3121DZ"
"5",0.558298006441214,"correct","sad",5,"FE3121DZ"
"9",0.62487262055754,"false","sad",9,"FE3121DZ"
"43",0.301461287489528,"false","happy",43,"FE3121DZ"
"410",0.407600863811758,"correct","sad",4,"FE3121DZ"
"6",0.848358060904327,"correct","sad",6,"FE3121DZ"
"19",0.414948456900014,"correct","sad",19,"FE3121DZ"
"39",0.158846729199103,"correct","happy",39,"FE3121DZ"
"20",0.282122742077672,"correct","sad",20,"FE3121DZ"
"60",0.340186602926049,"correct","happy",60,"FE3121DZ"
"11",1.38422048407715,"correct","sad",11,"FE3121DZ"
"51",0.832981827450677,"correct","happy",51,"FE3121DZ"
"24",0.26656570387995,"correct","sad",24,"FE3121DZ"
"46",0.102958291897904,"correct","happy",46,"FE3121DZ"
"55",0.315313535940711,"correct","happy",55,"FE3121DZ"
"42",NA,NA,"happy",42,"FE3121DZ"
"111",NA,NA,NA,NA,"FE3121DZ"
"211",NA,NA,NA,NA,"FE3121DZ"
