"","rt","response","stim","trial_num","code"
"1",NA,NA,NA,NA,"JT6835CC"
"2",NA,NA,NA,NA,"JT6835CC"
"3",NA,NA,NA,NA,"JT6835CC"
"4",NA,NA,NA,NA,"JT6835CC"
"49",0.344341659615363,"correct","happy",49,"JT6835CC"
"51",0.155632171311216,"correct","happy",51,"JT6835CC"
"32",0.683162522653833,"false","happy",32,"JT6835CC"
"210",0.960818397371118,"correct","sad",2,"JT6835CC"
"54",0.34134597983034,"false","happy",54,"JT6835CC"
"15",0.135544161289042,"correct","sad",15,"JT6835CC"
"33",0.120526805031596,"correct","happy",33,"JT6835CC"
"28",0.197567468670425,"false","sad",28,"JT6835CC"
"16",0.594993647443876,"correct","sad",16,"JT6835CC"
"55",0.518600956160232,"correct","happy",55,"JT6835CC"
"26",0.881850140124882,"correct","sad",26,"JT6835CC"
"7",0.206257351594414,"false","sad",7,"JT6835CC"
"9",0.292850451817661,"false","sad",9,"JT6835CC"
"42",0.356530306020176,"correct","happy",42,"JT6835CC"
"18",NA,NA,"sad",18,"JT6835CC"
"34",0.198273958668045,"correct","happy",34,"JT6835CC"
"20",0.224856063473286,"false","sad",20,"JT6835CC"
"31",0.0701380021248212,"correct","happy",31,"JT6835CC"
"27",0.630995606516819,"correct","sad",27,"JT6835CC"
"47",1.38334562158038,"correct","happy",47,"JT6835CC"
"19",0.311766003479653,"correct","sad",19,"JT6835CC"
"53",0.346408012674842,"false","happy",53,"JT6835CC"
"5",0.396477321457691,"correct","sad",5,"JT6835CC"
"46",0.219002775621801,"correct","happy",46,"JT6835CC"
"24",0.494923892616982,"correct","sad",24,"JT6835CC"
"22",0.36724497939085,"correct","sad",22,"JT6835CC"
"60",1.09259058191171,"correct","happy",60,"JT6835CC"
"10",1.1379874451713,"false","sad",10,"JT6835CC"
"52",0.348675068097248,"correct","happy",52,"JT6835CC"
"25",0.125704835905877,"correct","sad",25,"JT6835CC"
"44",0.235784892003218,"correct","happy",44,"JT6835CC"
"30",0.852338407381384,"correct","sad",30,"JT6835CC"
"58",0.0651774545020549,"correct","happy",58,"JT6835CC"
"310",0.283203342354559,"correct","sad",3,"JT6835CC"
"59",0.524968955543749,"correct","happy",59,"JT6835CC"
"23",0.907381064913719,"correct","sad",23,"JT6835CC"
"50",0.469353854558717,"correct","happy",50,"JT6835CC"
"56",0.283258176080962,"false","happy",56,"JT6835CC"
"21",0.645578865403172,"correct","sad",21,"JT6835CC"
"45",NA,NA,"happy",45,"JT6835CC"
"48",1.35664236261144,"correct","happy",48,"JT6835CC"
"110",1.00560738246414,"correct","sad",1,"JT6835CC"
"14",0.424701275984779,"correct","sad",14,"JT6835CC"
"36",1.22675706458922,"false","happy",36,"JT6835CC"
"43",0.493436350846423,"correct","happy",43,"JT6835CC"
"41",0.623727852090597,"correct","happy",41,"JT6835CC"
"12",0.279781743541474,"correct","sad",12,"JT6835CC"
"11",0.778187836242403,"correct","sad",11,"JT6835CC"
"38",1.0248359352961,"correct","happy",38,"JT6835CC"
"57",0.369498006535816,"correct","happy",57,"JT6835CC"
"29",0.155916354576882,"correct","sad",29,"JT6835CC"
"6",0.255686414292594,"false","sad",6,"JT6835CC"
"40",0.548873907576948,"correct","happy",40,"JT6835CC"
"37",1.16716617928698,"correct","happy",37,"JT6835CC"
"17",1.13887336871281,"correct","sad",17,"JT6835CC"
"35",0.420703084749126,"correct","happy",35,"JT6835CC"
"8",0.110284163617551,"correct","sad",8,"JT6835CC"
"410",0.676797389235027,"correct","sad",4,"JT6835CC"
"13",0.146769650657564,"correct","sad",13,"JT6835CC"
"39",0.184285952261127,"correct","happy",39,"JT6835CC"
"111",NA,NA,NA,NA,"JT6835CC"
"211",NA,NA,NA,NA,"JT6835CC"
