"","rt","response","stim","trial_num","code"
"1",NA,NA,NA,NA,"EO1689GN"
"2",NA,NA,NA,NA,"EO1689GN"
"3",NA,NA,NA,NA,"EO1689GN"
"4",NA,NA,NA,NA,"EO1689GN"
"210",0.21106510895236,"correct","sad",2,"EO1689GN"
"47",1.36745881385132,"false","happy",47,"EO1689GN"
"15",1.00505153194786,"correct","sad",15,"EO1689GN"
"40",0.22859443513676,"correct","happy",40,"EO1689GN"
"57",0.202099931262856,"false","happy",57,"EO1689GN"
"10",0.434408627216949,"false","sad",10,"EO1689GN"
"6",0.0975618237948284,"correct","sad",6,"EO1689GN"
"52",0.535988418967612,"correct","happy",52,"EO1689GN"
"18",0.368316321306517,"false","sad",18,"EO1689GN"
"23",0.359715281534751,"correct","sad",23,"EO1689GN"
"48",0.256713121236726,"correct","happy",48,"EO1689GN"
"8",0.107619489538061,"false","sad",8,"EO1689GN"
"24",0.597265286621417,"correct","sad",24,"EO1689GN"
"49",0.256163417856853,"correct","happy",49,"EO1689GN"
"29",0.62339094487742,"correct","sad",29,"EO1689GN"
"43",0.575695667957104,"correct","happy",43,"EO1689GN"
"25",0.910182615432574,"correct","sad",25,"EO1689GN"
"59",1.40272129685075,"correct","happy",59,"EO1689GN"
"22",0.180125267524745,"correct","sad",22,"EO1689GN"
"53",NA,NA,"happy",53,"EO1689GN"
"54",0.170147268753249,"correct","happy",54,"EO1689GN"
"5",0.808363551765399,"correct","sad",5,"EO1689GN"
"60",1.03227425943215,"correct","happy",60,"EO1689GN"
"51",0.21013778364122,"correct","happy",51,"EO1689GN"
"32",0.687478815903074,"correct","happy",32,"EO1689GN"
"42",0.39133231970064,"correct","happy",42,"EO1689GN"
"46",0.407928814480578,"correct","happy",46,"EO1689GN"
"19",0.360169094524262,"correct","sad",19,"EO1689GN"
"31",0.732955742994066,"false","happy",31,"EO1689GN"
"58",0.443809197121353,"correct","happy",58,"EO1689GN"
"44",NA,NA,"happy",44,"EO1689GN"
"39",1.19887271989811,"false","happy",39,"EO1689GN"
"7",0.887952431617461,"correct","sad",7,"EO1689GN"
"14",0.5204864928547,"false","sad",14,"EO1689GN"
"34",0.360284438006716,"correct","happy",34,"EO1689GN"
"50",0.148489322017951,"correct","happy",50,"EO1689GN"
"9",0.417522253192465,"correct","sad",9,"EO1689GN"
"16",0.735705474995224,"correct","sad",16,"EO1689GN"
"21",0.36321315274887,"false","sad",21,"EO1689GN"
"110",0.217338046686108,"correct","sad",1,"EO1689GN"
"410",0.428703491200436,"false","sad",4,"EO1689GN"
"17",0.482751741179078,"false","sad",17,"EO1689GN"
"56",0.596595479364998,"correct","happy",56,"EO1689GN"
"28",0.336989277252766,"false","sad",28,"EO1689GN"
"45",0.290908159228085,"false","happy",45,"EO1689GN"
"55",0.484210264215532,"correct","happy",55,"EO1689GN"
"37",1.20716392431189,"correct","happy",37,"EO1689GN"
"38",NA,NA,"happy",38,"EO1689GN"
"35",0.306576567408943,"correct","happy",35,"EO1689GN"
"26",0.383161226134008,"correct","sad",26,"EO1689GN"
"13",0.21613441405935,"false","sad",13,"EO1689GN"
"36",0.192624099872075,"correct","happy",36,"EO1689GN"
"30",0.148450972823966,"correct","sad",30,"EO1689GN"
"41",0.262872250100083,"correct","happy",41,"EO1689GN"
"310",0.611418063883279,"correct","sad",3,"EO1689GN"
"12",0.804317475057284,"correct","sad",12,"EO1689GN"
"11",0.665945548565523,"correct","sad",11,"EO1689GN"
"20",0.746890298595606,"correct","sad",20,"EO1689GN"
"33",0.684722182857141,"false","happy",33,"EO1689GN"
"27",0.147215621165479,"correct","sad",27,"EO1689GN"
"111",NA,NA,NA,NA,"EO1689GN"
"211",NA,NA,NA,NA,"EO1689GN"
