"","rt","response","stim","trial_num","code"
"1",NA,NA,NA,NA,"UY6231OD"
"2",NA,NA,NA,NA,"UY6231OD"
"3",NA,NA,NA,NA,"UY6231OD"
"4",NA,NA,NA,NA,"UY6231OD"
"21",0.252383197514256,"correct","sad",21,"UY6231OD"
"52",0.818147497571615,"correct","happy",52,"UY6231OD"
"14",0.187899183965948,"correct","sad",14,"UY6231OD"
"7",0.306286017319587,"false","sad",7,"UY6231OD"
"23",0.428895913306944,"correct","sad",23,"UY6231OD"
"410",0.595413786992694,"false","sad",4,"UY6231OD"
"32",0.188668603030735,"correct","happy",32,"UY6231OD"
"16",0.579375257803386,"correct","sad",16,"UY6231OD"
"210",0.955397339738433,"correct","sad",2,"UY6231OD"
"50",0.173165492026512,"correct","happy",50,"UY6231OD"
"29",NA,NA,"sad",29,"UY6231OD"
"25",0.193099805817884,"correct","sad",25,"UY6231OD"
"60",0.359561849630621,"correct","happy",60,"UY6231OD"
"20",0.189041004976071,"false","sad",20,"UY6231OD"
"41",0.833813086841769,"correct","happy",41,"UY6231OD"
"8",0.261913873647414,"correct","sad",8,"UY6231OD"
"30",0.277531538617691,"false","sad",30,"UY6231OD"
"38",0.14219152587365,"correct","happy",38,"UY6231OD"
"40",0.136013313654517,"false","happy",40,"UY6231OD"
"11",0.31953162385609,"correct","sad",11,"UY6231OD"
"13",1.41949821858064,"correct","sad",13,"UY6231OD"
"46",0.444253472460252,"correct","happy",46,"UY6231OD"
"110",0.445125430016357,"false","sad",1,"UY6231OD"
"27",1.07267614966107,"correct","sad",27,"UY6231OD"
"49",0.537869162321156,"false","happy",49,"UY6231OD"
"24",0.520266334054937,"correct","sad",24,"UY6231OD"
"310",1.36332011040428,"correct","sad",3,"UY6231OD"
"44",0.158113412415138,"correct","happy",44,"UY6231OD"
"6",0.225083312656941,"correct","sad",6,"UY6231OD"
"15",0.829170963350441,"false","sad",15,"UY6231OD"
"55",0.128811302261417,"correct","happy",55,"UY6231OD"
"42",0.644918804653133,"correct","happy",42,"UY6231OD"
"26",0.301163030634704,"correct","sad",26,"UY6231OD"
"18",0.59129717466855,"correct","sad",18,"UY6231OD"
"59",0.76090898303252,"correct","happy",59,"UY6231OD"
"51",0.386750741395555,"correct","happy",51,"UY6231OD"
"5",0.126908446875293,"correct","sad",5,"UY6231OD"
"56",0.316364911305761,"correct","happy",56,"UY6231OD"
"9",0.225529957321345,"false","sad",9,"UY6231OD"
"47",0.44299190153398,"correct","happy",47,"UY6231OD"
"57",0.467765075626963,"correct","happy",57,"UY6231OD"
"35",0.260022876004675,"correct","happy",35,"UY6231OD"
"37",0.238576648713803,"correct","happy",37,"UY6231OD"
"22",0.345248840543704,"correct","sad",22,"UY6231OD"
"53",0.796758803161797,"correct","happy",53,"UY6231OD"
"10",0.765482758028649,"correct","sad",10,"UY6231OD"
"28",0.368881323913128,"correct","sad",28,"UY6231OD"
"58",0.169489957266559,"correct","happy",58,"UY6231OD"
"48",0.13052800159219,"correct","happy",48,"UY6231OD"
"34",0.199945897734245,"false","happy",34,"UY6231OD"
"36",0.120697691039782,"correct","happy",36,"UY6231OD"
"45",0.500550548787377,"correct","happy",45,"UY6231OD"
"43",0.320276392824117,"correct","happy",43,"UY6231OD"
"39",0.0914016800120581,"false","happy",39,"UY6231OD"
"31",0.477780807258458,"correct","happy",31,"UY6231OD"
"12",0.144813665524973,"correct","sad",12,"UY6231OD"
"54",0.432201925959531,"correct","happy",54,"UY6231OD"
"17",0.469075157346218,"false","sad",17,"UY6231OD"
"19",0.116158242041944,"correct","sad",19,"UY6231OD"
"33",1.26371259454434,"correct","happy",33,"UY6231OD"
"111",NA,NA,NA,NA,"UY6231OD"
"211",NA,NA,NA,NA,"UY6231OD"
