"","rt","response","stim","trial_num","code"
"1",NA,NA,NA,NA,"QF1128UQ"
"2",NA,NA,NA,NA,"QF1128UQ"
"3",NA,NA,NA,NA,"QF1128UQ"
"4",NA,NA,NA,NA,"QF1128UQ"
"23",1.13967864190975,"correct","sad",23,"QF1128UQ"
"32",0.41424243843409,"correct","happy",32,"QF1128UQ"
"22",0.303523474403166,"correct","sad",22,"QF1128UQ"
"52",0.520653220423821,"correct","happy",52,"QF1128UQ"
"26",0.615808105075456,"false","sad",26,"QF1128UQ"
"51",0.189472248622496,"correct","happy",51,"QF1128UQ"
"8",0.557894025832035,"correct","sad",8,"QF1128UQ"
"10",0.632150744924889,"correct","sad",10,"QF1128UQ"
"21",0.749696994237093,"correct","sad",21,"QF1128UQ"
"14",0.380438600934901,"correct","sad",14,"QF1128UQ"
"41",0.320424726095789,"correct","happy",41,"QF1128UQ"
"110",0.094740353579718,"correct","sad",1,"QF1128UQ"
"54",0.14079944727737,"correct","happy",54,"QF1128UQ"
"43",0.341049651870381,"false","happy",43,"QF1128UQ"
"48",0.151232910839403,"false","happy",48,"QF1128UQ"
"36",0.402955405526049,"correct","happy",36,"QF1128UQ"
"27",1.32954284914892,"false","sad",27,"QF1128UQ"
"5",0.450484085546146,"correct","sad",5,"QF1128UQ"
"57",0.886464652159535,"correct","happy",57,"QF1128UQ"
"34",0.657006453081781,"false","happy",34,"QF1128UQ"
"55",0.395406055600576,"correct","happy",55,"QF1128UQ"
"44",0.703176736425948,"correct","happy",44,"QF1128UQ"
"11",0.194250945266136,"correct","sad",11,"QF1128UQ"
"30",0.496456115155755,"correct","sad",30,"QF1128UQ"
"49",0.219581357926024,"correct","happy",49,"QF1128UQ"
"29",0.166428911665161,"correct","sad",29,"QF1128UQ"
"58",0.963802294068027,"correct","happy",58,"QF1128UQ"
"31",0.416085468918587,"correct","happy",31,"QF1128UQ"
"33",0.223505742838417,"correct","happy",33,"QF1128UQ"
"45",0.172415832825526,"correct","happy",45,"QF1128UQ"
"9",0.358375878335637,"false","sad",9,"QF1128UQ"
"56",0.473075704104963,"correct","happy",56,"QF1128UQ"
"7",0.897177663040221,"correct","sad",7,"QF1128UQ"
"20",0.813331297171211,"correct","sad",20,"QF1128UQ"
"42",0.286184249198248,"false","happy",42,"QF1128UQ"
"6",0.320175491565075,"correct","sad",6,"QF1128UQ"
"47",0.464889377472683,"correct","happy",47,"QF1128UQ"
"50",0.297977142813405,"correct","happy",50,"QF1128UQ"
"410",0.256513035557758,"correct","sad",4,"QF1128UQ"
"13",0.893472946105726,"correct","sad",13,"QF1128UQ"
"310",0.801420027179899,"correct","sad",3,"QF1128UQ"
"38",1.03090055208685,"correct","happy",38,"QF1128UQ"
"40",0.750036456647461,"correct","happy",40,"QF1128UQ"
"15",NA,NA,"sad",15,"QF1128UQ"
"12",0.325045287005485,"correct","sad",12,"QF1128UQ"
"59",0.223579809904038,"false","happy",59,"QF1128UQ"
"28",0.535646521986741,"correct","sad",28,"QF1128UQ"
"17",0.128424379477559,"correct","sad",17,"QF1128UQ"
"24",0.400785443895374,"correct","sad",24,"QF1128UQ"
"210",0.272118104800841,"false","sad",2,"QF1128UQ"
"53",0.326730494713794,"correct","happy",53,"QF1128UQ"
"35",0.137717639013046,"correct","happy",35,"QF1128UQ"
"19",0.401288424271862,"correct","sad",19,"QF1128UQ"
"16",0.164565495899013,"correct","sad",16,"QF1128UQ"
"37",0.577652513427162,"correct","happy",37,"QF1128UQ"
"39",0.232063364278989,"false","happy",39,"QF1128UQ"
"46",0.836907325885711,"correct","happy",46,"QF1128UQ"
"25",0.571741006753949,"correct","sad",25,"QF1128UQ"
"60",0.397614008726952,"correct","happy",60,"QF1128UQ"
"18",1.24923913374202,"false","sad",18,"QF1128UQ"
"111",NA,NA,NA,NA,"QF1128UQ"
"211",NA,NA,NA,NA,"QF1128UQ"
