"","rt","response","stim","trial_num","code"
"1",NA,NA,NA,NA,"XQ9611HD"
"2",NA,NA,NA,NA,"XQ9611HD"
"3",NA,NA,NA,NA,"XQ9611HD"
"4",NA,NA,NA,NA,"XQ9611HD"
"210",0.150912914564292,"correct","sad",2,"XQ9611HD"
"19",0.34241798951566,"false","sad",19,"XQ9611HD"
"39",0.230079220319476,"correct","happy",39,"XQ9611HD"
"37",0.449814823847752,"correct","happy",37,"XQ9611HD"
"7",0.260104101533542,"false","sad",7,"XQ9611HD"
"56",0.173424160299438,"correct","happy",56,"XQ9611HD"
"33",1.16587147628502,"correct","happy",33,"XQ9611HD"
"11",0.727930348794725,"false","sad",11,"XQ9611HD"
"22",0.158746110628638,"correct","sad",22,"XQ9611HD"
"13",0.472731935995382,"correct","sad",13,"XQ9611HD"
"36",0.419822047148638,"correct","happy",36,"XQ9611HD"
"44",0.19410195350979,"false","happy",44,"XQ9611HD"
"60",0.170363543177286,"correct","happy",60,"XQ9611HD"
"57",1.10115728296181,"false","happy",57,"XQ9611HD"
"41",0.234761101112299,"correct","happy",41,"XQ9611HD"
"58",0.635692472109607,"correct","happy",58,"XQ9611HD"
"21",0.32087299979108,"false","sad",21,"XQ9611HD"
"59",0.471366373939428,"correct","happy",59,"XQ9611HD"
"42",0.20811318928649,"correct","happy",42,"XQ9611HD"
"46",0.19028980144479,"correct","happy",46,"XQ9611HD"
"47",0.406612942861592,"correct","happy",47,"XQ9611HD"
"35",0.402575520345492,"false","happy",35,"XQ9611HD"
"110",0.70407979131136,"false","sad",1,"XQ9611HD"
"15",0.158065530156946,"false","sad",15,"XQ9611HD"
"28",1.2996989300959,"correct","sad",28,"XQ9611HD"
"38",1.44402087165074,"correct","happy",38,"XQ9611HD"
"27",0.622683192075463,"correct","sad",27,"XQ9611HD"
"20",0.760557312960454,"correct","sad",20,"XQ9611HD"
"45",0.177129885963119,"correct","happy",45,"XQ9611HD"
"48",0.215891069690863,"correct","happy",48,"XQ9611HD"
"32",0.374471977065674,"correct","happy",32,"XQ9611HD"
"16",0.151678106238442,"correct","sad",16,"XQ9611HD"
"14",0.386122489176237,"correct","sad",14,"XQ9611HD"
"54",0.411304888618093,"correct","happy",54,"XQ9611HD"
"52",0.154763359108437,"false","happy",52,"XQ9611HD"
"5",0.115977279605374,"false","sad",5,"XQ9611HD"
"40",0.433524403191535,"false","happy",40,"XQ9611HD"
"18",0.216573228876998,"correct","sad",18,"XQ9611HD"
"10",0.31907150868122,"correct","sad",10,"XQ9611HD"
"23",0.172524719697496,"false","sad",23,"XQ9611HD"
"50",0.664822391257473,"false","happy",50,"XQ9611HD"
"410",0.703480679088115,"correct","sad",4,"XQ9611HD"
"43",1.25711490075578,"false","happy",43,"XQ9611HD"
"12",0.633861467475362,"correct","sad",12,"XQ9611HD"
"55",0.745203253290678,"correct","happy",55,"XQ9611HD"
"49",0.966350358096503,"false","happy",49,"XQ9611HD"
"310",0.199108108883647,"false","sad",3,"XQ9611HD"
"31",0.69566621856664,"correct","happy",31,"XQ9611HD"
"9",0.257952913917224,"correct","sad",9,"XQ9611HD"
"30",0.985981296413903,"correct","sad",30,"XQ9611HD"
"29",NA,NA,"sad",29,"XQ9611HD"
"25",0.413836974384285,"correct","sad",25,"XQ9611HD"
"26",0.134505141643224,"false","sad",26,"XQ9611HD"
"51",0.227071679283152,"false","happy",51,"XQ9611HD"
"8",0.238303126692304,"correct","sad",8,"XQ9611HD"
"24",0.201349134994305,"correct","sad",24,"XQ9611HD"
"34",0.585896245978466,"correct","happy",34,"XQ9611HD"
"6",1.01045131647821,"correct","sad",6,"XQ9611HD"
"53",0.718383668338127,"correct","happy",53,"XQ9611HD"
"17",0.614719308214733,"correct","sad",17,"XQ9611HD"
"111",NA,NA,NA,NA,"XQ9611HD"
"211",NA,NA,NA,NA,"XQ9611HD"
