"","rt","response","stim","trial_num","code"
"1",NA,NA,NA,NA,"YL4748UT"
"2",NA,NA,NA,NA,"YL4748UT"
"3",NA,NA,NA,NA,"YL4748UT"
"4",NA,NA,NA,NA,"YL4748UT"
"6",0.101353348163185,"false","sad",6,"YL4748UT"
"34",0.552756534354732,"correct","happy",34,"YL4748UT"
"44",0.263012447099005,"correct","happy",44,"YL4748UT"
"18",0.441456787176705,"correct","sad",18,"YL4748UT"
"31",0.111802634904007,"correct","happy",31,"YL4748UT"
"26",0.20783509053559,"correct","sad",26,"YL4748UT"
"9",0.389941941009871,"correct","sad",9,"YL4748UT"
"58",0.245873506187911,"correct","happy",58,"YL4748UT"
"23",1.44160405818357,"correct","sad",23,"YL4748UT"
"5",0.0881217966794363,"correct","sad",5,"YL4748UT"
"14",0.218658988070562,"correct","sad",14,"YL4748UT"
"410",0.398705197922022,"correct","sad",4,"YL4748UT"
"52",0.566885604515754,"correct","happy",52,"YL4748UT"
"36",1.44736787697847,"correct","happy",36,"YL4748UT"
"16",0.057027807748731,"correct","sad",16,"YL4748UT"
"21",0.0630398571999211,"false","sad",21,"YL4748UT"
"45",0.337040149671153,"correct","happy",45,"YL4748UT"
"46",0.0818653580781352,"correct","happy",46,"YL4748UT"
"24",0.345350925664919,"correct","sad",24,"YL4748UT"
"310",0.54907833337606,"correct","sad",3,"YL4748UT"
"12",0.530550842317581,"false","sad",12,"YL4748UT"
"56",0.685606208836642,"correct","happy",56,"YL4748UT"
"25",0.178006541835371,"false","sad",25,"YL4748UT"
"47",0.379202198154575,"correct","happy",47,"YL4748UT"
"13",0.133039497474226,"correct","sad",13,"YL4748UT"
"53",0.38892395577731,"correct","happy",53,"YL4748UT"
"43",0.4572763580056,"false","happy",43,"YL4748UT"
"55",0.496743451602919,"correct","happy",55,"YL4748UT"
"8",0.421657386659231,"correct","sad",8,"YL4748UT"
"110",0.388228948723959,"false","sad",1,"YL4748UT"
"35",0.0796199794931205,"false","happy",35,"YL4748UT"
"20",1.16564055324038,"correct","sad",20,"YL4748UT"
"59",0.253396962366476,"false","happy",59,"YL4748UT"
"51",0.598410755195484,"correct","happy",51,"YL4748UT"
"38",1.13777078427313,"correct","happy",38,"YL4748UT"
"27",0.161159337418809,"correct","sad",27,"YL4748UT"
"49",1.14608026521728,"false","happy",49,"YL4748UT"
"33",0.638981822533986,"correct","happy",33,"YL4748UT"
"50",0.692199458825052,"correct","happy",50,"YL4748UT"
"41",0.960657588138131,"correct","happy",41,"YL4748UT"
"7",0.547914304659998,"false","sad",7,"YL4748UT"
"42",0.388331363772115,"correct","happy",42,"YL4748UT"
"210",0.439522130961504,"correct","sad",2,"YL4748UT"
"39",0.24840473142545,"false","happy",39,"YL4748UT"
"32",0.184436544220147,"correct","happy",32,"YL4748UT"
"29",0.277060342627609,"false","sad",29,"YL4748UT"
"15",1.07270365715758,"false","sad",15,"YL4748UT"
"11",0.536530349537286,"correct","sad",11,"YL4748UT"
"17",0.25710459217724,"false","sad",17,"YL4748UT"
"30",0.983644783891582,"correct","sad",30,"YL4748UT"
"28",0.205682443639655,"correct","sad",28,"YL4748UT"
"37",0.320968374674368,"correct","happy",37,"YL4748UT"
"19",1.0831092917141,"correct","sad",19,"YL4748UT"
"54",0.111671016540187,"correct","happy",54,"YL4748UT"
"57",0.389450793503993,"correct","happy",57,"YL4748UT"
"22",0.365603879547603,"correct","sad",22,"YL4748UT"
"60",0.476585256141252,"correct","happy",60,"YL4748UT"
"40",0.287442934632934,"false","happy",40,"YL4748UT"
"48",0.951100592171131,"false","happy",48,"YL4748UT"
"10",NA,NA,"sad",10,"YL4748UT"
"111",NA,NA,NA,NA,"YL4748UT"
"211",NA,NA,NA,NA,"YL4748UT"
