"","rt","response","stim","trial_num","code"
"1",NA,NA,NA,NA,"FC9618YS"
"2",NA,NA,NA,NA,"FC9618YS"
"3",NA,NA,NA,NA,"FC9618YS"
"4",NA,NA,NA,NA,"FC9618YS"
"60",0.616448659245677,"false","happy",60,"FC9618YS"
"7",0.24128378844129,"correct","sad",7,"FC9618YS"
"36",0.370409335723391,"false","happy",36,"FC9618YS"
"59",0.536761697607309,"correct","happy",59,"FC9618YS"
"6",0.15602887161884,"false","sad",6,"FC9618YS"
"310",0.201652490499749,"correct","sad",3,"FC9618YS"
"26",0.612881015057581,"correct","sad",26,"FC9618YS"
"27",0.453062493382441,"correct","sad",27,"FC9618YS"
"110",0.254136717507832,"correct","sad",1,"FC9618YS"
"47",0.579006115540803,"false","happy",47,"FC9618YS"
"22",0.24401220847707,"correct","sad",22,"FC9618YS"
"9",0.81566645920288,"correct","sad",9,"FC9618YS"
"38",0.602550914660796,"false","happy",38,"FC9618YS"
"46",0.730521161853888,"correct","happy",46,"FC9618YS"
"40",0.235197511780435,"correct","happy",40,"FC9618YS"
"57",0.605779162242023,"correct","happy",57,"FC9618YS"
"53",0.338796750353462,"correct","happy",53,"FC9618YS"
"210",0.217931613213174,"correct","sad",2,"FC9618YS"
"50",0.141697226339007,"correct","happy",50,"FC9618YS"
"49",0.833212760712065,"correct","happy",49,"FC9618YS"
"8",0.32483693265306,"correct","sad",8,"FC9618YS"
"410",0.330765572995934,"correct","sad",4,"FC9618YS"
"51",0.159597503756271,"correct","happy",51,"FC9618YS"
"17",0.684150842428281,"correct","sad",17,"FC9618YS"
"42",0.70333376538924,"correct","happy",42,"FC9618YS"
"58",0.141339473569789,"correct","happy",58,"FC9618YS"
"55",0.55146161227842,"correct","happy",55,"FC9618YS"
"20",1.38757971494382,"false","sad",20,"FC9618YS"
"44",0.824600803052676,"false","happy",44,"FC9618YS"
"12",0.510964271247622,"false","sad",12,"FC9618YS"
"24",0.70239206923531,"correct","sad",24,"FC9618YS"
"35",0.545980670348054,"correct","happy",35,"FC9618YS"
"14",0.332662746437275,"correct","sad",14,"FC9618YS"
"34",0.140042315834938,"correct","happy",34,"FC9618YS"
"18",0.444271014839382,"correct","sad",18,"FC9618YS"
"10",0.190299588994394,"correct","sad",10,"FC9618YS"
"11",0.181909492765036,"false","sad",11,"FC9618YS"
"32",0.274116849462654,"correct","happy",32,"FC9618YS"
"52",0.413291905099139,"correct","happy",52,"FC9618YS"
"16",0.372990065904493,"false","sad",16,"FC9618YS"
"37",0.169945086466588,"correct","happy",37,"FC9618YS"
"39",1.26538840537145,"correct","happy",39,"FC9618YS"
"21",0.462063687305398,"correct","sad",21,"FC9618YS"
"31",0.401519458936395,"correct","happy",31,"FC9618YS"
"45",0.284594006893936,"correct","happy",45,"FC9618YS"
"29",0.219161740923568,"correct","sad",29,"FC9618YS"
"43",0.129762894930495,"correct","happy",43,"FC9618YS"
"54",0.273172817486936,"correct","happy",54,"FC9618YS"
"56",0.757918782919394,"correct","happy",56,"FC9618YS"
"19",0.946915719929823,"false","sad",19,"FC9618YS"
"5",0.463604278266001,"correct","sad",5,"FC9618YS"
"25",0.479872234586753,"correct","sad",25,"FC9618YS"
"30",0.514952207601874,"false","sad",30,"FC9618YS"
"41",0.806771843632412,"correct","happy",41,"FC9618YS"
"28",0.21177631350912,"correct","sad",28,"FC9618YS"
"33",0.676901041342789,"correct","happy",33,"FC9618YS"
"23",0.10568529049309,"correct","sad",23,"FC9618YS"
"15",0.206295283901702,"correct","sad",15,"FC9618YS"
"13",0.565878276258024,"correct","sad",13,"FC9618YS"
"48",1.29248339722748,"correct","happy",48,"FC9618YS"
"111",NA,NA,NA,NA,"FC9618YS"
"211",NA,NA,NA,NA,"FC9618YS"
