"","rt","response","stim","trial_num","code"
"1",NA,NA,NA,NA,"OA4623RD"
"2",NA,NA,NA,NA,"OA4623RD"
"3",NA,NA,NA,NA,"OA4623RD"
"4",NA,NA,NA,NA,"OA4623RD"
"22",0.311467383923827,"false","sad",22,"OA4623RD"
"11",0.251726129725276,"false","sad",11,"OA4623RD"
"23",0.259629245074587,"correct","sad",23,"OA4623RD"
"32",NA,NA,"happy",32,"OA4623RD"
"31",0.146209567953665,"correct","happy",31,"OA4623RD"
"110",0.569096898832077,"correct","sad",1,"OA4623RD"
"9",0.201026289575446,"correct","sad",9,"OA4623RD"
"26",0.808541396104553,"false","sad",26,"OA4623RD"
"10",0.39209877764666,"correct","sad",10,"OA4623RD"
"12",0.828293073761313,"false","sad",12,"OA4623RD"
"42",1.42727524768856,"correct","happy",42,"OA4623RD"
"41",0.826677851694179,"correct","happy",41,"OA4623RD"
"51",0.412438048949475,"false","happy",51,"OA4623RD"
"53",0.352630109426541,"correct","happy",53,"OA4623RD"
"28",0.201152829393254,"false","sad",28,"OA4623RD"
"40",0.106273172993368,"correct","happy",40,"OA4623RD"
"21",NA,NA,"sad",21,"OA4623RD"
"52",1.18637471456819,"correct","happy",52,"OA4623RD"
"54",0.252669192715834,"correct","happy",54,"OA4623RD"
"30",1.058976274567,"correct","sad",30,"OA4623RD"
"17",NA,NA,"sad",17,"OA4623RD"
"37",0.157667405893352,"correct","happy",37,"OA4623RD"
"13",0.942489365376799,"false","sad",13,"OA4623RD"
"55",0.10859548122746,"correct","happy",55,"OA4623RD"
"47",0.167911976456076,"correct","happy",47,"OA4623RD"
"44",0.101639497674093,"false","happy",44,"OA4623RD"
"210",0.563663215282088,"correct","sad",2,"OA4623RD"
"8",0.160890928821153,"correct","sad",8,"OA4623RD"
"14",0.652004685357169,"correct","sad",14,"OA4623RD"
"46",1.13667907702387,"correct","happy",46,"OA4623RD"
"36",0.417822477603699,"correct","happy",36,"OA4623RD"
"33",0.302448931232461,"correct","happy",33,"OA4623RD"
"57",0.1425964764378,"correct","happy",57,"OA4623RD"
"50",0.344540184071538,"correct","happy",50,"OA4623RD"
"56",0.552551430128148,"false","happy",56,"OA4623RD"
"19",0.230894418762483,"correct","sad",19,"OA4623RD"
"16",0.182643153262739,"false","sad",16,"OA4623RD"
"6",0.316250244801015,"false","sad",6,"OA4623RD"
"7",0.146288384770874,"correct","sad",7,"OA4623RD"
"29",0.227647738379937,"false","sad",29,"OA4623RD"
"18",0.373357866889675,"correct","sad",18,"OA4623RD"
"49",0.503442619666772,"correct","happy",49,"OA4623RD"
"35",0.375135718501912,"correct","happy",35,"OA4623RD"
"5",0.117806604717715,"correct","sad",5,"OA4623RD"
"34",0.39701564460612,"correct","happy",34,"OA4623RD"
"48",0.475072615872026,"false","happy",48,"OA4623RD"
"15",0.308019740680204,"correct","sad",15,"OA4623RD"
"38",0.246235122876324,"correct","happy",38,"OA4623RD"
"39",0.391566470174112,"correct","happy",39,"OA4623RD"
"310",1.40418386015113,"false","sad",3,"OA4623RD"
"410",0.699543153608179,"correct","sad",4,"OA4623RD"
"20",0.1513517693887,"false","sad",20,"OA4623RD"
"58",0.536993630290177,"correct","happy",58,"OA4623RD"
"25",0.150502061545128,"correct","sad",25,"OA4623RD"
"60",0.475843490718721,"false","happy",60,"OA4623RD"
"43",0.330878581258461,"false","happy",43,"OA4623RD"
"59",0.263800221104837,"correct","happy",59,"OA4623RD"
"24",0.290519458356916,"correct","sad",24,"OA4623RD"
"27",0.709329273862028,"correct","sad",27,"OA4623RD"
"45",0.152677783727163,"correct","happy",45,"OA4623RD"
"111",NA,NA,NA,NA,"OA4623RD"
"211",NA,NA,NA,NA,"OA4623RD"
