"","rt","response","stim","trial_num","code"
"1",NA,NA,NA,NA,"AI2359GG"
"2",NA,NA,NA,NA,"AI2359GG"
"3",NA,NA,NA,NA,"AI2359GG"
"4",NA,NA,NA,NA,"AI2359GG"
"56",0.512673915422052,"correct","happy",56,"AI2359GG"
"49",0.513239353323676,"correct","happy",49,"AI2359GG"
"10",NA,NA,"sad",10,"AI2359GG"
"37",0.747066155755841,"correct","happy",37,"AI2359GG"
"5",0.368873066086089,"false","sad",5,"AI2359GG"
"24",0.143100983024053,"correct","sad",24,"AI2359GG"
"31",0.171208917302486,"correct","happy",31,"AI2359GG"
"47",0.718337198533871,"correct","happy",47,"AI2359GG"
"36",0.235223513237429,"correct","happy",36,"AI2359GG"
"8",0.644369303400196,"correct","sad",8,"AI2359GG"
"15",0.700540918167121,"correct","sad",15,"AI2359GG"
"44",0.2105814422562,"correct","happy",44,"AI2359GG"
"41",0.274314008904518,"correct","happy",41,"AI2359GG"
"110",0.113108432172628,"correct","sad",1,"AI2359GG"
"9",1.34623681946632,"false","sad",9,"AI2359GG"
"32",0.242532292417433,"false","happy",32,"AI2359GG"
"39",0.32629922094218,"correct","happy",39,"AI2359GG"
"55",0.0766547538785869,"correct","happy",55,"AI2359GG"
"11",0.144782939602278,"correct","sad",11,"AI2359GG"
"29",0.67279223768866,"correct","sad",29,"AI2359GG"
"51",0.271023468859365,"correct","happy",51,"AI2359GG"
"54",0.19866969253378,"correct","happy",54,"AI2359GG"
"60",0.128484907398425,"false","happy",60,"AI2359GG"
"34",0.697579004498547,"correct","happy",34,"AI2359GG"
"210",0.347000784277991,"false","sad",2,"AI2359GG"
"20",0.786793479603752,"correct","sad",20,"AI2359GG"
"19",0.547116596622181,"false","sad",19,"AI2359GG"
"40",0.750216591653917,"correct","happy",40,"AI2359GG"
"57",0.164262596663679,"correct","happy",57,"AI2359GG"
"27",0.610135132324984,"correct","sad",27,"AI2359GG"
"14",NA,NA,"sad",14,"AI2359GG"
"52",0.764687711929,"correct","happy",52,"AI2359GG"
"310",0.406916655057044,"correct","sad",3,"AI2359GG"
"45",0.581617763655704,"correct","happy",45,"AI2359GG"
"38",0.222901598310556,"correct","happy",38,"AI2359GG"
"28",0.66645382810616,"correct","sad",28,"AI2359GG"
"23",0.309039089432383,"false","sad",23,"AI2359GG"
"33",0.0878850790654024,"false","happy",33,"AI2359GG"
"410",0.480234575360366,"false","sad",4,"AI2359GG"
"16",0.524908907447089,"false","sad",16,"AI2359GG"
"43",0.625966059221457,"correct","happy",43,"AI2359GG"
"46",0.291012866439539,"false","happy",46,"AI2359GG"
"21",0.518408605039236,"correct","sad",21,"AI2359GG"
"50",0.874318446794487,"correct","happy",50,"AI2359GG"
"13",0.473927278071805,"correct","sad",13,"AI2359GG"
"30",1.06082058035613,"false","sad",30,"AI2359GG"
"7",NA,NA,"sad",7,"AI2359GG"
"17",0.768765204165226,"false","sad",17,"AI2359GG"
"18",0.586861658432775,"correct","sad",18,"AI2359GG"
"6",0.435827071450531,"false","sad",6,"AI2359GG"
"42",0.470251392200219,"correct","happy",42,"AI2359GG"
"35",0.151726977762168,"correct","happy",35,"AI2359GG"
"53",0.114859161799444,"correct","happy",53,"AI2359GG"
"58",0.289728822329689,"false","happy",58,"AI2359GG"
"26",0.578759689663947,"false","sad",26,"AI2359GG"
"12",0.298716571100593,"false","sad",12,"AI2359GG"
"59",0.428840179519281,"correct","happy",59,"AI2359GG"
"22",NA,NA,"sad",22,"AI2359GG"
"48",0.129049000743598,"false","happy",48,"AI2359GG"
"25",1.31862513174224,"false","sad",25,"AI2359GG"
"111",NA,NA,NA,NA,"AI2359GG"
"211",NA,NA,NA,NA,"AI2359GG"
