"","rt","response","stim","trial_num","code"
"1",NA,NA,NA,NA,"OR8529CI"
"2",NA,NA,NA,NA,"OR8529CI"
"3",NA,NA,NA,NA,"OR8529CI"
"4",NA,NA,NA,NA,"OR8529CI"
"56",0.235636824249261,"correct","happy",56,"OR8529CI"
"14",NA,NA,"sad",14,"OR8529CI"
"10",0.788958809765318,"false","sad",10,"OR8529CI"
"13",0.304059971694122,"false","sad",13,"OR8529CI"
"40",0.236757935665833,"correct","happy",40,"OR8529CI"
"49",1.22131000415241,"correct","happy",49,"OR8529CI"
"30",0.247733753247389,"correct","sad",30,"OR8529CI"
"43",0.338054783468149,"correct","happy",43,"OR8529CI"
"26",0.10936619828965,"correct","sad",26,"OR8529CI"
"22",0.441115676734177,"correct","sad",22,"OR8529CI"
"57",0.23924064215185,"correct","happy",57,"OR8529CI"
"34",0.789955630790127,"correct","happy",34,"OR8529CI"
"21",0.54540800073526,"correct","sad",21,"OR8529CI"
"55",0.293737364957271,"correct","happy",55,"OR8529CI"
"36",0.45156469436159,"correct","happy",36,"OR8529CI"
"50",0.486850643220104,"correct","happy",50,"OR8529CI"
"59",NA,NA,"happy",59,"OR8529CI"
"6",0.463230349928142,"false","sad",6,"OR8529CI"
"9",0.360048437735322,"false","sad",9,"OR8529CI"
"54",0.57123850245689,"false","happy",54,"OR8529CI"
"47",0.0690126708478388,"correct","happy",47,"OR8529CI"
"44",0.921335152921442,"false","happy",44,"OR8529CI"
"410",1.07326140183186,"false","sad",4,"OR8529CI"
"17",1.39461880997438,"correct","sad",17,"OR8529CI"
"310",0.844436738443872,"false","sad",3,"OR8529CI"
"37",0.431652362113477,"false","happy",37,"OR8529CI"
"58",0.308366264445848,"correct","happy",58,"OR8529CI"
"42",0.74805125091234,"correct","happy",42,"OR8529CI"
"23",0.143275555323114,"correct","sad",23,"OR8529CI"
"38",0.135474619342412,"correct","happy",38,"OR8529CI"
"8",0.761531327561525,"false","sad",8,"OR8529CI"
"11",0.573095819049365,"false","sad",11,"OR8529CI"
"51",0.108762753645287,"correct","happy",51,"OR8529CI"
"32",0.380832540111655,"correct","happy",32,"OR8529CI"
"24",0.443758924857935,"false","sad",24,"OR8529CI"
"27",0.312575456733009,"correct","sad",27,"OR8529CI"
"19",0.356765223675725,"false","sad",19,"OR8529CI"
"31",0.611429880468064,"correct","happy",31,"OR8529CI"
"60",0.217955709177726,"correct","happy",60,"OR8529CI"
"25",0.314611003122208,"correct","sad",25,"OR8529CI"
"15",0.901505262062378,"correct","sad",15,"OR8529CI"
"16",0.316649861849752,"correct","sad",16,"OR8529CI"
"110",0.863740693989293,"false","sad",1,"OR8529CI"
"5",0.493967275539809,"false","sad",5,"OR8529CI"
"52",0.108478841877889,"correct","happy",52,"OR8529CI"
"53",0.208860199924231,"correct","happy",53,"OR8529CI"
"29",0.704653222741354,"false","sad",29,"OR8529CI"
"41",0.330798305292214,"correct","happy",41,"OR8529CI"
"33",0.644142520214723,"correct","happy",33,"OR8529CI"
"45",0.24625171706672,"false","happy",45,"OR8529CI"
"12",0.217190327122149,"false","sad",12,"OR8529CI"
"35",0.598300148643389,"correct","happy",35,"OR8529CI"
"18",0.234650786270339,"correct","sad",18,"OR8529CI"
"39",0.180571457669056,"false","happy",39,"OR8529CI"
"20",0.391797247111012,"correct","sad",20,"OR8529CI"
"46",0.717180768938106,"correct","happy",46,"OR8529CI"
"28",0.226577163025119,"correct","sad",28,"OR8529CI"
"48",0.694584220552026,"false","happy",48,"OR8529CI"
"7",NA,NA,"sad",7,"OR8529CI"
"210",0.114979945291263,"correct","sad",2,"OR8529CI"
"111",NA,NA,NA,NA,"OR8529CI"
"211",NA,NA,NA,NA,"OR8529CI"
