"","rt","response","stim","trial_num","code"
"1",NA,NA,NA,NA,"KL9854JC"
"2",NA,NA,NA,NA,"KL9854JC"
"3",NA,NA,NA,NA,"KL9854JC"
"4",NA,NA,NA,NA,"KL9854JC"
"54",0.516189923332434,"correct","happy",54,"KL9854JC"
"40",1.00048414426519,"correct","happy",40,"KL9854JC"
"31",0.365033076694335,"correct","happy",31,"KL9854JC"
"41",0.185211669264408,"correct","happy",41,"KL9854JC"
"58",0.162177297326108,"correct","happy",58,"KL9854JC"
"36",0.390740049466291,"correct","happy",36,"KL9854JC"
"49",0.405817815633867,"correct","happy",49,"KL9854JC"
"7",0.766737532191024,"correct","sad",7,"KL9854JC"
"25",0.0859199675277755,"correct","sad",25,"KL9854JC"
"20",0.408376403632164,"correct","sad",20,"KL9854JC"
"51",0.16932889041046,"correct","happy",51,"KL9854JC"
"15",0.362895433269781,"correct","sad",15,"KL9854JC"
"32",0.819750767068846,"correct","happy",32,"KL9854JC"
"17",0.527638214784929,"false","sad",17,"KL9854JC"
"38",0.344686705894181,"correct","happy",38,"KL9854JC"
"42",0.513668689403249,"false","happy",42,"KL9854JC"
"37",0.374372478497819,"correct","happy",37,"KL9854JC"
"48",0.0737438451395463,"correct","happy",48,"KL9854JC"
"57",0.204952100067695,"correct","happy",57,"KL9854JC"
"60",0.243198772613364,"false","happy",60,"KL9854JC"
"9",0.33576840167446,"correct","sad",9,"KL9854JC"
"43",0.223255740997429,"false","happy",43,"KL9854JC"
"59",1.23603361274913,"correct","happy",59,"KL9854JC"
"53",0.329636512079847,"correct","happy",53,"KL9854JC"
"19",0.974498259498533,"correct","sad",19,"KL9854JC"
"21",1.30565232593126,"correct","sad",21,"KL9854JC"
"210",NA,NA,"sad",2,"KL9854JC"
"46",0.193879458562687,"false","happy",46,"KL9854JC"
"28",0.823430044095981,"correct","sad",28,"KL9854JC"
"14",0.336370449858815,"false","sad",14,"KL9854JC"
"6",0.363072849789025,"correct","sad",6,"KL9854JC"
"12",0.158412678518862,"false","sad",12,"KL9854JC"
"410",0.727278109917705,"correct","sad",4,"KL9854JC"
"30",1.42303405488041,"false","sad",30,"KL9854JC"
"16",0.382636981233468,"correct","sad",16,"KL9854JC"
"11",0.0839326848507029,"false","sad",11,"KL9854JC"
"13",0.440588423908845,"correct","sad",13,"KL9854JC"
"18",0.149459325579493,"correct","sad",18,"KL9854JC"
"5",NA,NA,"sad",5,"KL9854JC"
"45",0.199404111090364,"correct","happy",45,"KL9854JC"
"310",0.370113724592579,"correct","sad",3,"KL9854JC"
"23",0.428573362204005,"correct","sad",23,"KL9854JC"
"34",0.555644597835849,"correct","happy",34,"KL9854JC"
"27",0.227414354777058,"false","sad",27,"KL9854JC"
"35",0.37211134266594,"correct","happy",35,"KL9854JC"
"26",0.481046261592877,"correct","sad",26,"KL9854JC"
"10",1.39617500823485,"correct","sad",10,"KL9854JC"
"110",NA,NA,"sad",1,"KL9854JC"
"33",0.837408834903609,"correct","happy",33,"KL9854JC"
"55",0.340115226969221,"correct","happy",55,"KL9854JC"
"8",0.69779894356378,"correct","sad",8,"KL9854JC"
"39",0.318559715404022,"correct","happy",39,"KL9854JC"
"52",0.34165030664268,"false","happy",52,"KL9854JC"
"29",0.223285719625844,"correct","sad",29,"KL9854JC"
"47",1.06030220477267,"correct","happy",47,"KL9854JC"
"22",0.302651070379141,"correct","sad",22,"KL9854JC"
"24",0.524128668736454,"correct","sad",24,"KL9854JC"
"56",0.691775518129105,"correct","happy",56,"KL9854JC"
"44",0.577815582282063,"correct","happy",44,"KL9854JC"
"50",0.314823066917767,"false","happy",50,"KL9854JC"
"111",NA,NA,NA,NA,"KL9854JC"
"211",NA,NA,NA,NA,"KL9854JC"
