"","rt","response","stim","trial_num","code"
"1",NA,NA,NA,NA,"DJ9779WD"
"2",NA,NA,NA,NA,"DJ9779WD"
"3",NA,NA,NA,NA,"DJ9779WD"
"4",NA,NA,NA,NA,"DJ9779WD"
"14",0.288919721518981,"false","sad",14,"DJ9779WD"
"10",0.31223865157684,"false","sad",10,"DJ9779WD"
"20",0.783479178450267,"correct","sad",20,"DJ9779WD"
"55",0.516343164605226,"correct","happy",55,"DJ9779WD"
"33",0.835886168283642,"false","happy",33,"DJ9779WD"
"36",0.246202137494046,"correct","happy",36,"DJ9779WD"
"21",NA,NA,"sad",21,"DJ9779WD"
"25",0.277725055585015,"correct","sad",25,"DJ9779WD"
"45",0.174622087397438,"correct","happy",45,"DJ9779WD"
"56",0.142058657653336,"correct","happy",56,"DJ9779WD"
"32",0.406640065699798,"correct","happy",32,"DJ9779WD"
"6",1.30454898970805,"correct","sad",6,"DJ9779WD"
"34",0.201044266415427,"correct","happy",34,"DJ9779WD"
"48",0.795224299334998,"correct","happy",48,"DJ9779WD"
"54",0.729565653896801,"correct","happy",54,"DJ9779WD"
"51",0.455763696319689,"correct","happy",51,"DJ9779WD"
"29",0.234905703725683,"correct","sad",29,"DJ9779WD"
"27",0.344591289410825,"false","sad",27,"DJ9779WD"
"22",0.415688579893415,"false","sad",22,"DJ9779WD"
"110",0.40488285565673,"false","sad",1,"DJ9779WD"
"39",0.495480598197375,"false","happy",39,"DJ9779WD"
"58",0.157591520521778,"correct","happy",58,"DJ9779WD"
"59",0.356446370787865,"correct","happy",59,"DJ9779WD"
"5",1.01055580546258,"correct","sad",5,"DJ9779WD"
"12",0.439221016189713,"false","sad",12,"DJ9779WD"
"44",0.138348543976511,"false","happy",44,"DJ9779WD"
"52",0.246895163508473,"correct","happy",52,"DJ9779WD"
"31",0.334227795266872,"false","happy",31,"DJ9779WD"
"57",0.446944491596081,"correct","happy",57,"DJ9779WD"
"37",0.683009240818105,"correct","happy",37,"DJ9779WD"
"49",0.642790090090791,"correct","happy",49,"DJ9779WD"
"60",0.176046298614593,"correct","happy",60,"DJ9779WD"
"35",0.0744994480184831,"correct","happy",35,"DJ9779WD"
"23",1.24016253140694,"false","sad",23,"DJ9779WD"
"410",0.556639639970833,"false","sad",4,"DJ9779WD"
"16",0.502110181031273,"false","sad",16,"DJ9779WD"
"30",0.514209603910403,"false","sad",30,"DJ9779WD"
"26",0.116245705855242,"correct","sad",26,"DJ9779WD"
"17",0.333902518043883,"correct","sad",17,"DJ9779WD"
"28",0.772060659815513,"correct","sad",28,"DJ9779WD"
"15",NA,NA,"sad",15,"DJ9779WD"
"46",0.891239931422377,"correct","happy",46,"DJ9779WD"
"40",0.0881204709217092,"correct","happy",40,"DJ9779WD"
"7",1.0378403421112,"correct","sad",7,"DJ9779WD"
"310",0.104582563455757,"correct","sad",3,"DJ9779WD"
"11",0.461276918387882,"correct","sad",11,"DJ9779WD"
"42",0.281771842738241,"correct","happy",42,"DJ9779WD"
"50",0.430443432064868,"correct","happy",50,"DJ9779WD"
"19",0.836496402142828,"correct","sad",19,"DJ9779WD"
"8",0.261278178236307,"correct","sad",8,"DJ9779WD"
"53",0.5567086878829,"correct","happy",53,"DJ9779WD"
"210",0.183260709282997,"false","sad",2,"DJ9779WD"
"9",0.301177696360224,"correct","sad",9,"DJ9779WD"
"47",0.198689091929415,"correct","happy",47,"DJ9779WD"
"18",0.629953849760104,"correct","sad",18,"DJ9779WD"
"13",0.346318866153474,"false","sad",13,"DJ9779WD"
"38",1.02883808888775,"false","happy",38,"DJ9779WD"
"24",0.70874840382384,"correct","sad",24,"DJ9779WD"
"41",0.307124385973957,"correct","happy",41,"DJ9779WD"
"43",0.154686824988984,"correct","happy",43,"DJ9779WD"
"111",NA,NA,NA,NA,"DJ9779WD"
"211",NA,NA,NA,NA,"DJ9779WD"
