"","rt","response","stim","trial_num","code"
"1",NA,NA,NA,NA,"XV3675EX"
"2",NA,NA,NA,NA,"XV3675EX"
"3",NA,NA,NA,NA,"XV3675EX"
"4",NA,NA,NA,NA,"XV3675EX"
"9",0.49969743179643,"correct","sad",9,"XV3675EX"
"24",0.109357951025105,"correct","sad",24,"XV3675EX"
"54",0.260976966791564,"false","happy",54,"XV3675EX"
"58",1.0094585170908,"correct","happy",58,"XV3675EX"
"23",0.365911263647231,"correct","sad",23,"XV3675EX"
"31",0.100438779300007,"correct","happy",31,"XV3675EX"
"12",NA,NA,"sad",12,"XV3675EX"
"29",0.233181938589013,"false","sad",29,"XV3675EX"
"45",0.290050519041925,"correct","happy",45,"XV3675EX"
"41",0.344179933946473,"correct","happy",41,"XV3675EX"
"44",0.203654806590419,"false","happy",44,"XV3675EX"
"46",0.133874853644089,"false","happy",46,"XV3675EX"
"19",0.0897745570034516,"correct","sad",19,"XV3675EX"
"33",0.355832154235925,"false","happy",33,"XV3675EX"
"59",0.22324850443281,"correct","happy",59,"XV3675EX"
"7",NA,NA,"sad",7,"XV3675EX"
"26",0.329926662511359,"false","sad",26,"XV3675EX"
"35",0.091659907995242,"false","happy",35,"XV3675EX"
"53",0.356074728244081,"correct","happy",53,"XV3675EX"
"36",0.871314467566387,"correct","happy",36,"XV3675EX"
"110",0.748279986199337,"correct","sad",1,"XV3675EX"
"43",0.227276816467409,"correct","happy",43,"XV3675EX"
"60",0.200618724008525,"correct","happy",60,"XV3675EX"
"25",0.621373205574307,"false","sad",25,"XV3675EX"
"11",0.347379310781459,"correct","sad",11,"XV3675EX"
"17",NA,NA,"sad",17,"XV3675EX"
"38",0.173855855395219,"correct","happy",38,"XV3675EX"
"40",0.47264211968338,"correct","happy",40,"XV3675EX"
"51",0.524928101227422,"correct","happy",51,"XV3675EX"
"20",0.359939767658698,"correct","sad",20,"XV3675EX"
"8",0.43345645055151,"correct","sad",8,"XV3675EX"
"48",0.60581148443467,"correct","happy",48,"XV3675EX"
"50",0.153596648184656,"false","happy",50,"XV3675EX"
"21",0.351083945630423,"correct","sad",21,"XV3675EX"
"34",0.273935651678049,"correct","happy",34,"XV3675EX"
"49",0.396478969657192,"correct","happy",49,"XV3675EX"
"16",0.882140738762221,"correct","sad",16,"XV3675EX"
"42",0.722754371679722,"correct","happy",42,"XV3675EX"
"22",0.504353560911388,"correct","sad",22,"XV3675EX"
"28",0.256063670887924,"false","sad",28,"XV3675EX"
"39",0.36048370361742,"correct","happy",39,"XV3675EX"
"27",0.286152759261945,"correct","sad",27,"XV3675EX"
"410",0.654806216332987,"correct","sad",4,"XV3675EX"
"10",NA,NA,"sad",10,"XV3675EX"
"32",1.11522327943082,"false","happy",32,"XV3675EX"
"210",0.280670720107596,"correct","sad",2,"XV3675EX"
"30",0.494091601631411,"false","sad",30,"XV3675EX"
"13",1.27799563924958,"correct","sad",13,"XV3675EX"
"57",0.111886721593106,"false","happy",57,"XV3675EX"
"55",1.03321938440656,"correct","happy",55,"XV3675EX"
"56",0.40183342951414,"correct","happy",56,"XV3675EX"
"14",0.498288354718565,"correct","sad",14,"XV3675EX"
"5",0.284601708922276,"false","sad",5,"XV3675EX"
"47",0.262522288475139,"correct","happy",47,"XV3675EX"
"18",0.582442321278333,"correct","sad",18,"XV3675EX"
"52",0.30522109899891,"correct","happy",52,"XV3675EX"
"310",1.2966702268964,"correct","sad",3,"XV3675EX"
"6",0.173293278303384,"false","sad",6,"XV3675EX"
"15",0.585700493365376,"correct","sad",15,"XV3675EX"
"37",1.33698320981012,"correct","happy",37,"XV3675EX"
"111",NA,NA,NA,NA,"XV3675EX"
"211",NA,NA,NA,NA,"XV3675EX"
