"","rt","response","stim","trial_num","code"
"1",NA,NA,NA,NA,"CB6438ST"
"2",NA,NA,NA,NA,"CB6438ST"
"3",NA,NA,NA,NA,"CB6438ST"
"4",NA,NA,NA,NA,"CB6438ST"
"5",0.693781943102797,"false","sad",5,"CB6438ST"
"24",0.279963025857116,"correct","sad",24,"CB6438ST"
"47",0.13037719009063,"correct","happy",47,"CB6438ST"
"26",0.25011567052934,"false","sad",26,"CB6438ST"
"35",0.28434946231251,"correct","happy",35,"CB6438ST"
"53",0.238381722088546,"correct","happy",53,"CB6438ST"
"36",0.0864124308822795,"correct","happy",36,"CB6438ST"
"20",0.128924050262459,"correct","sad",20,"CB6438ST"
"58",0.441563139112801,"correct","happy",58,"CB6438ST"
"8",0.172935529682317,"correct","sad",8,"CB6438ST"
"60",0.288236614765059,"false","happy",60,"CB6438ST"
"310",0.474451493635862,"false","sad",3,"CB6438ST"
"25",0.354134519547708,"correct","sad",25,"CB6438ST"
"14",NA,NA,"sad",14,"CB6438ST"
"51",0.242454138411089,"correct","happy",51,"CB6438ST"
"48",0.256545239923681,"correct","happy",48,"CB6438ST"
"56",0.33351398118048,"correct","happy",56,"CB6438ST"
"52",0.101513061560667,"correct","happy",52,"CB6438ST"
"37",0.329812014469986,"false","happy",37,"CB6438ST"
"6",0.522575423767598,"false","sad",6,"CB6438ST"
"30",0.516961744652022,"correct","sad",30,"CB6438ST"
"29",1.06256165921653,"false","sad",29,"CB6438ST"
"55",0.807991389760436,"correct","happy",55,"CB6438ST"
"54",0.287433338551617,"correct","happy",54,"CB6438ST"
"44",0.349928451528021,"false","happy",44,"CB6438ST"
"19",0.165693821520845,"false","sad",19,"CB6438ST"
"210",0.453793628841172,"correct","sad",2,"CB6438ST"
"23",0.391600416857295,"correct","sad",23,"CB6438ST"
"28",0.351364873333163,"false","sad",28,"CB6438ST"
"32",0.468091957491109,"correct","happy",32,"CB6438ST"
"59",1.21941904633203,"correct","happy",59,"CB6438ST"
"27",0.128042150496314,"correct","sad",27,"CB6438ST"
"39",0.622441226063428,"correct","happy",39,"CB6438ST"
"16",0.930488771709015,"false","sad",16,"CB6438ST"
"17",0.278428239007019,"correct","sad",17,"CB6438ST"
"13",0.246292676733927,"false","sad",13,"CB6438ST"
"31",0.574140700006716,"correct","happy",31,"CB6438ST"
"12",0.373916750968932,"false","sad",12,"CB6438ST"
"21",0.642610056925593,"false","sad",21,"CB6438ST"
"49",0.226483377028284,"correct","happy",49,"CB6438ST"
"42",0.279896248810658,"correct","happy",42,"CB6438ST"
"10",0.561728866043887,"false","sad",10,"CB6438ST"
"22",0.688572092649545,"correct","sad",22,"CB6438ST"
"34",0.215647227619911,"correct","happy",34,"CB6438ST"
"50",0.268299624780128,"correct","happy",50,"CB6438ST"
"33",0.460506318054555,"correct","happy",33,"CB6438ST"
"46",0.986129558804741,"false","happy",46,"CB6438ST"
"18",1.36415848886972,"false","sad",18,"CB6438ST"
"15",0.179098330569878,"correct","sad",15,"CB6438ST"
"11",0.279958606944948,"correct","sad",11,"CB6438ST"
"45",0.545580848680432,"correct","happy",45,"CB6438ST"
"9",0.344003473916106,"false","sad",9,"CB6438ST"
"43",0.38991355470236,"correct","happy",43,"CB6438ST"
"110",0.110282303356142,"false","sad",1,"CB6438ST"
"38",0.846002177132533,"correct","happy",38,"CB6438ST"
"41",0.171276939497298,"false","happy",41,"CB6438ST"
"7",NA,NA,"sad",7,"CB6438ST"
"40",0.680089565915368,"correct","happy",40,"CB6438ST"
"57",0.880590455250615,"correct","happy",57,"CB6438ST"
"410",0.482758848551068,"correct","sad",4,"CB6438ST"
"111",NA,NA,NA,NA,"CB6438ST"
"211",NA,NA,NA,NA,"CB6438ST"
