"","rt","response","stim","trial_num","code"
"1",NA,NA,NA,NA,"VF3455KY"
"2",NA,NA,NA,NA,"VF3455KY"
"3",NA,NA,NA,NA,"VF3455KY"
"4",NA,NA,NA,NA,"VF3455KY"
"20",0.175291920104079,"false","sad",20,"VF3455KY"
"15",1.32390862220696,"false","sad",15,"VF3455KY"
"58",0.258658799403328,"correct","happy",58,"VF3455KY"
"24",0.355727161633396,"correct","sad",24,"VF3455KY"
"5",NA,NA,"sad",5,"VF3455KY"
"37",0.21338390004077,"correct","happy",37,"VF3455KY"
"42",0.189666756057978,"correct","happy",42,"VF3455KY"
"210",0.108839737360541,"correct","sad",2,"VF3455KY"
"47",0.30829501126,"correct","happy",47,"VF3455KY"
"35",0.647827597756622,"false","happy",35,"VF3455KY"
"39",0.662912591217532,"false","happy",39,"VF3455KY"
"49",0.320652904204191,"correct","happy",49,"VF3455KY"
"11",0.872721190186611,"correct","sad",11,"VF3455KY"
"38",0.406353278269277,"correct","happy",38,"VF3455KY"
"56",0.244212275015313,"correct","happy",56,"VF3455KY"
"55",0.19566717837327,"correct","happy",55,"VF3455KY"
"45",1.13342366053668,"correct","happy",45,"VF3455KY"
"30",0.683542454593205,"false","sad",30,"VF3455KY"
"53",0.269260567056727,"false","happy",53,"VF3455KY"
"50",0.297278204706375,"false","happy",50,"VF3455KY"
"57",0.440950878571084,"false","happy",57,"VF3455KY"
"59",0.343463312404884,"correct","happy",59,"VF3455KY"
"60",0.171468370027832,"correct","happy",60,"VF3455KY"
"9",0.837789167102238,"correct","sad",9,"VF3455KY"
"13",0.873604175686482,"false","sad",13,"VF3455KY"
"52",0.108187328885937,"correct","happy",52,"VF3455KY"
"10",0.294404993741795,"correct","sad",10,"VF3455KY"
"17",0.793689147722052,"false","sad",17,"VF3455KY"
"54",0.344715677009845,"false","happy",54,"VF3455KY"
"36",0.350920474200056,"correct","happy",36,"VF3455KY"
"40",0.545753648445574,"correct","happy",40,"VF3455KY"
"6",0.45975500420677,"false","sad",6,"VF3455KY"
"46",0.323180009620096,"correct","happy",46,"VF3455KY"
"410",0.623067226875661,"correct","sad",4,"VF3455KY"
"21",1.24004341846862,"false","sad",21,"VF3455KY"
"12",0.356967414653282,"false","sad",12,"VF3455KY"
"31",1.21813293117486,"correct","happy",31,"VF3455KY"
"34",0.202648255062546,"correct","happy",34,"VF3455KY"
"44",0.206467480766983,"correct","happy",44,"VF3455KY"
"29",1.35610209388756,"correct","sad",29,"VF3455KY"
"27",0.48659705680386,"false","sad",27,"VF3455KY"
"8",0.249035567822436,"correct","sad",8,"VF3455KY"
"23",0.196751295808266,"correct","sad",23,"VF3455KY"
"32",0.560417464283528,"correct","happy",32,"VF3455KY"
"41",0.264530344154223,"correct","happy",41,"VF3455KY"
"26",0.377077408810721,"correct","sad",26,"VF3455KY"
"14",0.15346616440989,"correct","sad",14,"VF3455KY"
"51",0.355534868098268,"false","happy",51,"VF3455KY"
"43",0.119677898587839,"correct","happy",43,"VF3455KY"
"310",0.592768539291153,"correct","sad",3,"VF3455KY"
"19",0.589807219382401,"false","sad",19,"VF3455KY"
"33",0.798809753913013,"correct","happy",33,"VF3455KY"
"28",0.375476374971082,"correct","sad",28,"VF3455KY"
"110",0.0796079132442533,"correct","sad",1,"VF3455KY"
"48",0.452648761045545,"correct","happy",48,"VF3455KY"
"7",0.424188550766156,"false","sad",7,"VF3455KY"
"25",1.35042127690418,"correct","sad",25,"VF3455KY"
"18",0.3373297110969,"false","sad",18,"VF3455KY"
"16",0.383869479907476,"correct","sad",16,"VF3455KY"
"22",0.293018094346428,"correct","sad",22,"VF3455KY"
"111",NA,NA,NA,NA,"VF3455KY"
"211",NA,NA,NA,NA,"VF3455KY"
