"","rt","response","stim","trial_num","code"
"1",NA,NA,NA,NA,"OL5364QN"
"2",NA,NA,NA,NA,"OL5364QN"
"3",NA,NA,NA,NA,"OL5364QN"
"4",NA,NA,NA,NA,"OL5364QN"
"60",0.248655447679663,"correct","happy",60,"OL5364QN"
"32",0.347153472110611,"correct","happy",32,"OL5364QN"
"38",0.781773831040662,"correct","happy",38,"OL5364QN"
"55",0.171035758783206,"correct","happy",55,"OL5364QN"
"25",0.188230344877941,"false","sad",25,"OL5364QN"
"9",0.188032723889769,"correct","sad",9,"OL5364QN"
"210",0.144756850287281,"false","sad",2,"OL5364QN"
"28",0.327967829246761,"correct","sad",28,"OL5364QN"
"13",0.863913985921471,"false","sad",13,"OL5364QN"
"56",0.332109715613555,"correct","happy",56,"OL5364QN"
"5",0.974962622685933,"correct","sad",5,"OL5364QN"
"51",0.674483110576552,"correct","happy",51,"OL5364QN"
"10",0.328308901444678,"correct","sad",10,"OL5364QN"
"57",0.547442852537016,"correct","happy",57,"OL5364QN"
"44",0.188935250352899,"correct","happy",44,"OL5364QN"
"50",0.413008873150127,"correct","happy",50,"OL5364QN"
"310",0.471843880847222,"false","sad",3,"OL5364QN"
"6",0.222819155484131,"correct","sad",6,"OL5364QN"
"27",0.644517840714031,"correct","sad",27,"OL5364QN"
"30",0.297193240325869,"correct","sad",30,"OL5364QN"
"22",1.49326963868657,"correct","sad",22,"OL5364QN"
"33",0.99422593718098,"false","happy",33,"OL5364QN"
"16",0.275219429389845,"correct","sad",16,"OL5364QN"
"19",0.412111173377745,"correct","sad",19,"OL5364QN"
"37",0.723062325173003,"correct","happy",37,"OL5364QN"
"42",1.03219127291469,"correct","happy",42,"OL5364QN"
"46",0.789066639627842,"correct","happy",46,"OL5364QN"
"53",0.11538738551406,"false","happy",53,"OL5364QN"
"20",0.130617841121427,"false","sad",20,"OL5364QN"
"14",0.24510514461115,"correct","sad",14,"OL5364QN"
"11",0.861904341843294,"false","sad",11,"OL5364QN"
"35",0.569549402115477,"false","happy",35,"OL5364QN"
"34",0.138628475640168,"correct","happy",34,"OL5364QN"
"45",0.364565807095566,"correct","happy",45,"OL5364QN"
"23",0.483794647844532,"correct","sad",23,"OL5364QN"
"59",0.617952357481082,"false","happy",59,"OL5364QN"
"21",0.938709828950355,"false","sad",21,"OL5364QN"
"12",0.188075911565274,"correct","sad",12,"OL5364QN"
"110",0.52673977139528,"correct","sad",1,"OL5364QN"
"24",0.634310129629183,"correct","sad",24,"OL5364QN"
"47",0.302139992115559,"correct","happy",47,"OL5364QN"
"58",0.162174455540687,"correct","happy",58,"OL5364QN"
"43",0.255181105016401,"correct","happy",43,"OL5364QN"
"40",0.229128643932295,"correct","happy",40,"OL5364QN"
"410",0.376911112822561,"correct","sad",4,"OL5364QN"
"52",0.485305943462405,"false","happy",52,"OL5364QN"
"39",0.184971515264572,"correct","happy",39,"OL5364QN"
"8",0.66821855857176,"false","sad",8,"OL5364QN"
"31",0.289751972918008,"correct","happy",31,"OL5364QN"
"49",0.39117552821048,"correct","happy",49,"OL5364QN"
"36",NA,NA,"happy",36,"OL5364QN"
"54",0.276757070054203,"correct","happy",54,"OL5364QN"
"29",0.125659880089927,"correct","sad",29,"OL5364QN"
"15",0.3473307587311,"correct","sad",15,"OL5364QN"
"18",0.174669577530965,"correct","sad",18,"OL5364QN"
"41",1.22721135926901,"correct","happy",41,"OL5364QN"
"17",0.357585693432047,"correct","sad",17,"OL5364QN"
"48",0.0894674489182242,"correct","happy",48,"OL5364QN"
"26",0.273899293833095,"correct","sad",26,"OL5364QN"
"7",0.376842404148077,"correct","sad",7,"OL5364QN"
"111",NA,NA,NA,NA,"OL5364QN"
"211",NA,NA,NA,NA,"OL5364QN"
