"","rt","response","stim","trial_num","code"
"1",NA,NA,NA,NA,"VD1618AU"
"2",NA,NA,NA,NA,"VD1618AU"
"3",NA,NA,NA,NA,"VD1618AU"
"4",NA,NA,NA,NA,"VD1618AU"
"23",0.837710815539325,"correct","sad",23,"VD1618AU"
"55",0.171110812629646,"correct","happy",55,"VD1618AU"
"15",1.24758972498352,"false","sad",15,"VD1618AU"
"49",0.48639774177849,"correct","happy",49,"VD1618AU"
"57",0.0723513810629952,"false","happy",57,"VD1618AU"
"410",1.15050540607681,"correct","sad",4,"VD1618AU"
"34",0.245066216234861,"correct","happy",34,"VD1618AU"
"16",0.415601736644748,"correct","sad",16,"VD1618AU"
"53",0.223382617745398,"correct","happy",53,"VD1618AU"
"19",0.155519326948538,"false","sad",19,"VD1618AU"
"17",0.154063331582909,"correct","sad",17,"VD1618AU"
"54",0.460425969165778,"correct","happy",54,"VD1618AU"
"8",0.278830251601847,"false","sad",8,"VD1618AU"
"6",0.181010364602189,"correct","sad",6,"VD1618AU"
"30",1.37374073245188,"false","sad",30,"VD1618AU"
"60",0.121733465343502,"correct","happy",60,"VD1618AU"
"33",0.560392627002381,"correct","happy",33,"VD1618AU"
"9",0.252860870455252,"false","sad",9,"VD1618AU"
"48",0.184659402002028,"correct","happy",48,"VD1618AU"
"50",0.364960924629291,"correct","happy",50,"VD1618AU"
"36",0.947245980868406,"correct","happy",36,"VD1618AU"
"41",0.749743875180045,"correct","happy",41,"VD1618AU"
"7",0.338970550051277,"correct","sad",7,"VD1618AU"
"22",0.886572973853424,"false","sad",22,"VD1618AU"
"14",0.226942147690748,"correct","sad",14,"VD1618AU"
"12",0.202912092443658,"correct","sad",12,"VD1618AU"
"42",0.379345725077964,"correct","happy",42,"VD1618AU"
"32",1.38194578292272,"false","happy",32,"VD1618AU"
"210",0.696443612915909,"correct","sad",2,"VD1618AU"
"52",0.272471725791211,"correct","happy",52,"VD1618AU"
"44",0.44259288164805,"correct","happy",44,"VD1618AU"
"56",0.342340205036964,"false","happy",56,"VD1618AU"
"28",0.398018285246019,"false","sad",28,"VD1618AU"
"29",0.695843443041846,"false","sad",29,"VD1618AU"
"13",0.326316942835793,"correct","sad",13,"VD1618AU"
"18",0.890081040011578,"false","sad",18,"VD1618AU"
"31",0.680180397612538,"false","happy",31,"VD1618AU"
"24",0.31095330115931,"correct","sad",24,"VD1618AU"
"59",0.551775940415618,"correct","happy",59,"VD1618AU"
"43",0.449986164622609,"correct","happy",43,"VD1618AU"
"40",0.31299804694563,"correct","happy",40,"VD1618AU"
"37",1.4121442474489,"correct","happy",37,"VD1618AU"
"21",0.374280788547874,"false","sad",21,"VD1618AU"
"46",0.411316873328161,"correct","happy",46,"VD1618AU"
"5",0.213428299694927,"false","sad",5,"VD1618AU"
"39",0.118764959964591,"correct","happy",39,"VD1618AU"
"110",NA,NA,"sad",1,"VD1618AU"
"11",0.96673335483208,"correct","sad",11,"VD1618AU"
"35",0.992024701572906,"correct","happy",35,"VD1618AU"
"25",0.852757939954758,"false","sad",25,"VD1618AU"
"10",0.42119404435809,"correct","sad",10,"VD1618AU"
"45",0.145687366925445,"correct","happy",45,"VD1618AU"
"38",0.341680342518283,"false","happy",38,"VD1618AU"
"58",0.249167274814359,"correct","happy",58,"VD1618AU"
"27",0.397451662016479,"correct","sad",27,"VD1618AU"
"51",0.658909856229544,"correct","happy",51,"VD1618AU"
"47",0.256913671178933,"false","happy",47,"VD1618AU"
"26",0.857819294021652,"correct","sad",26,"VD1618AU"
"20",0.41838452917928,"false","sad",20,"VD1618AU"
"310",0.475718042795657,"correct","sad",3,"VD1618AU"
"111",NA,NA,NA,NA,"VD1618AU"
"211",NA,NA,NA,NA,"VD1618AU"
