"","rt","response","stim","trial_num","code"
"1",NA,NA,NA,NA,"UC7881LO"
"2",NA,NA,NA,NA,"UC7881LO"
"3",NA,NA,NA,NA,"UC7881LO"
"4",NA,NA,NA,NA,"UC7881LO"
"9",0.289210167788052,"correct","sad",9,"UC7881LO"
"42",0.537744644824294,"correct","happy",42,"UC7881LO"
"55",0.400479869382718,"correct","happy",55,"UC7881LO"
"14",0.366676718585809,"false","sad",14,"UC7881LO"
"16",0.439425731694303,"correct","sad",16,"UC7881LO"
"27",0.347723916993369,"correct","sad",27,"UC7881LO"
"57",0.93226097662981,"correct","happy",57,"UC7881LO"
"36",0.798015977703527,"correct","happy",36,"UC7881LO"
"20",0.189924136420087,"correct","sad",20,"UC7881LO"
"40",0.931067539289768,"correct","happy",40,"UC7881LO"
"21",0.33884100061939,"correct","sad",21,"UC7881LO"
"8",0.277834755381107,"correct","sad",8,"UC7881LO"
"13",0.26716206476893,"correct","sad",13,"UC7881LO"
"45",0.385410570612579,"correct","happy",45,"UC7881LO"
"29",0.452868486773445,"correct","sad",29,"UC7881LO"
"33",0.281124620749314,"correct","happy",33,"UC7881LO"
"310",1.06050755282281,"correct","sad",3,"UC7881LO"
"28",NA,NA,"sad",28,"UC7881LO"
"43",0.263652732598803,"correct","happy",43,"UC7881LO"
"41",0.152904266165456,"correct","happy",41,"UC7881LO"
"52",1.18776514144246,"correct","happy",52,"UC7881LO"
"50",0.278250655640884,"correct","happy",50,"UC7881LO"
"54",0.299500987086619,"correct","happy",54,"UC7881LO"
"47",0.447855296848127,"correct","happy",47,"UC7881LO"
"31",0.615819167256768,"false","happy",31,"UC7881LO"
"15",0.251618110214019,"correct","sad",15,"UC7881LO"
"7",0.162781209958438,"correct","sad",7,"UC7881LO"
"32",0.918167084502327,"false","happy",32,"UC7881LO"
"210",0.213843961692325,"correct","sad",2,"UC7881LO"
"53",0.155677862278512,"false","happy",53,"UC7881LO"
"5",0.42295861817429,"correct","sad",5,"UC7881LO"
"25",0.260701798420103,"correct","sad",25,"UC7881LO"
"44",0.311117309360458,"correct","happy",44,"UC7881LO"
"35",1.48608781935239,"correct","happy",35,"UC7881LO"
"56",0.657422771820774,"correct","happy",56,"UC7881LO"
"6",0.705401936160231,"correct","sad",6,"UC7881LO"
"34",0.991460043852266,"false","happy",34,"UC7881LO"
"24",0.431893212063466,"correct","sad",24,"UC7881LO"
"12",0.0453176377211708,"false","sad",12,"UC7881LO"
"18",0.377003795249931,"correct","sad",18,"UC7881LO"
"26",0.270140489808247,"false","sad",26,"UC7881LO"
"39",0.330332579216949,"correct","happy",39,"UC7881LO"
"58",0.587097026817238,"correct","happy",58,"UC7881LO"
"49",0.497652010131167,"correct","happy",49,"UC7881LO"
"10",0.614341075567578,"correct","sad",10,"UC7881LO"
"37",0.286329605945241,"correct","happy",37,"UC7881LO"
"110",0.414645865211471,"correct","sad",1,"UC7881LO"
"59",0.395610826564984,"correct","happy",59,"UC7881LO"
"48",0.510397452502476,"correct","happy",48,"UC7881LO"
"23",1.29870143590542,"false","sad",23,"UC7881LO"
"60",0.817491441857769,"correct","happy",60,"UC7881LO"
"11",0.1980284158242,"correct","sad",11,"UC7881LO"
"38",0.15121700615174,"correct","happy",38,"UC7881LO"
"46",NA,NA,"happy",46,"UC7881LO"
"410",0.565061853698737,"correct","sad",4,"UC7881LO"
"17",1.18945841390933,"correct","sad",17,"UC7881LO"
"19",0.628812379443305,"correct","sad",19,"UC7881LO"
"30",0.127281115776149,"correct","sad",30,"UC7881LO"
"51",0.0663871004401096,"correct","happy",51,"UC7881LO"
"22",0.177916723492231,"correct","sad",22,"UC7881LO"
"111",NA,NA,NA,NA,"UC7881LO"
"211",NA,NA,NA,NA,"UC7881LO"
